district,day,hour,load,price,action,battery_level
Salem,1,19,0.6649743873128496,8.197387765347473,idle,0.0
Salem,1,20,0.6875998943560134,8.361316971859445,idle,0.0
Salem,1,21,0.5147310209539164,4.532315960128447,idle,0.0
Salem,1,22,0.5657158603109051,4.910945736256391,discharge,0.0
Salem,1,23,0.5688143555393235,5.34079624404389,idle,0.0
Salem,2,0,0.5570779892776578,3.384679660575686,discharge,0.0
Salem,2,1,0.5024095006190809,3.48054032756326,discharge,0.0
Salem,2,2,0.5630932609964491,2.8532731586885887,discharge,0.0
Salem,2,3,0.46628341167182197,3.444961587972752,idle,0.0
Salem,2,4,0.5740988918213207,2.9840037753892275,discharge,0.0
Salem,2,5,0.5611869312289274,3.453623048306914,charge,0.1
Salem,2,6,0.4176409221591559,5.343582542539835,discharge,0.0
Salem,2,7,0.5488681363389465,5.2471682426053174,discharge,0.0
Salem,2,8,0.45031494313931375,4.958932847800055,charge,0.1
Salem,2,9,0.6510178734911796,8.05607405695272,discharge,0.0
Salem,2,10,0.7072050983200543,7.744532577078725,discharge,0.0
Salem,2,11,0.4055485204040914,5.221742753179345,discharge,0.0
Salem,2,12,0.5181054839829662,4.733050973453855,idle,0.0
Salem,2,13,0.5783250666852746,5.283314698789044,idle,0.0
Salem,2,14,0.5023539125438916,5.325900626196084,idle,0.0
Salem,2,15,0.5290369424422263,4.563388401610983,discharge,0.0
Salem,2,16,0.4599909981749091,5.246666909691901,idle,0.0
Salem,2,17,0.47220720782648906,5.140772236362377,charge,0.1
Salem,2,18,0.675551828262421,8.922651879228237,discharge,0.0
Salem,2,19,0.49897188769081563,8.656606012606705,discharge,0.0
Salem,2,20,0.5137385308890866,8.197428815053431,discharge,0.0
Salem,2,21,0.41268125559309554,5.069712367260141,discharge,0.0
Salem,2,22,0.49808310776031717,5.146566613747705,discharge,0.0
Salem,2,23,0.5111265601470384,5.256839965439466,idle,0.0
Salem,3,0,0.5164571371892356,2.952115821561657,discharge,0.0
Salem,3,1,0.40093335142414194,3.0857245058964375,idle,0.0
Salem,3,2,0.42333912077399416,2.9779093845217313,discharge,0.0
Salem,3,3,0.5031048464523438,3.380650971007159,idle,0.0
Salem,3,4,0.5024552224582519,3.1407848567044234,discharge,0.0
Salem,3,5,0.49337862632035,2.878101739728867,charge,0.1
Salem,3,6,0.5427141500486509,5.399501530805293,discharge,0.0
Salem,3,7,0.4645868222639883,4.6695450992772845,discharge,0.0
Salem,3,8,0.4713487042212778,5.114451962832972,charge,0.1
Salem,3,9,0.5053113457335812,8.468963072178745,discharge,0.0
Salem,3,10,0.48891315084469134,8.647580501312525,discharge,0.0
Salem,3,11,0.5334654158034208,5.297300928333791,idle,0.0
Salem,3,12,0.5188188591596075,4.741337460047129,idle,0.0
Salem,3,13,0.4567202317458363,4.915425833608538,idle,0.0
Salem,3,14,0.49460933980369826,4.661730860945214,idle,0.0
Salem,3,15,0.5730456274462676,5.354573490695998,discharge,0.0
Salem,3,16,0.5186553523040431,4.587506203565292,idle,0.0
Salem,3,17,0.43895802988435906,5.420430801533405,charge,0.1
Salem,3,18,0.6636760774893519,8.17521017994099,discharge,0.0
Salem,3,19,0.6316467499096442,7.85301234715853,idle,0.0
Salem,3,20,0.5689183101985174,7.5051861737743835,idle,0.0
Salem,3,21,0.4635357301185271,5.110676563571711,discharge,0.0
Salem,3,22,0.5698563478427544,4.614996933927651,discharge,0.0
Salem,3,23,0.4208271474033074,5.333498309532639,discharge,0.0
Salem,4,0,0.40758643016193474,3.2925169636170617,discharge,0.0
Salem,4,1,0.5711789767292497,2.924374662633095,discharge,0.0
Salem,4,2,0.44130814952713043,2.8661175080329255,discharge,0.0
Salem,4,3,0.49990370355492925,3.0643007148925054,idle,0.0
Salem,4,4,0.5017141122758348,3.1013914541211136,discharge,0.0
Salem,4,5,0.5122599868637333,3.131692512108631,charge,0.1
Salem,4,6,0.48367950578447677,4.765340601393581,discharge,0.0
Salem,4,7,0.44908851162192426,5.4570092974155715,discharge,0.0
Salem,4,8,0.4882869360144805,4.95264441634211,charge,0.1
Salem,4,9,0.6125922364013654,8.076355917353961,discharge,0.0
Salem,4,10,0.4848758314055923,7.675977717471078,discharge,0.0
Salem,4,11,0.4202088022269279,4.733287642516498,discharge,0.0
Salem,4,12,0.47603984993524256,4.762501955356533,idle,0.0
Salem,4,13,0.5602790062563358,4.889156233749903,idle,0.0
Salem,4,14,0.5617742665492016,4.752484383184961,idle,0.0
Salem,4,15,0.4884384269162215,5.131065975593453,discharge,0.0
Salem,4,16,0.5810020126643868,5.143896031237264,idle,0.0
Salem,4,17,0.44984522701662827,5.207402230263319,charge,0.1
Salem,4,18,0.6093359554805999,7.856386744313743,discharge,0.0
Salem,4,19,0.5381627588600422,7.5152789942916005,idle,0.0
Salem,4,20,0.6975900146950369,7.503556269329558,idle,0.0
Salem,4,21,0.5295453338580409,4.725874390480782,idle,0.0
Salem,4,22,0.4906674974818299,5.238576466277655,discharge,0.0
Salem,4,23,0.5166786769080272,4.551577371817851,idle,0.0
Salem,5,0,0.6747099965605331,2.839838574554878,discharge,0.0
Salem,5,1,0.7038820181963655,3.232498103344141,idle,0.0
Salem,5,2,0.5472927054730211,2.810072695686284,discharge,0.0
Salem,5,3,0.5437552076067076,3.3355683837981887,idle,0.0
Salem,5,4,0.6127172903961227,3.4336884904325506,idle,0.0
Salem,5,5,0.7035901770289114,3.3832394952053657,idle,0.0
Salem,5,6,0.6601939990067441,5.4192191408420465,idle,0.0
Salem,5,7,0.5647982819710792,5.467983700537136,discharge,0.0
Salem,5,8,0.5464928657014538,4.651127936989,charge,0.1
Salem,5,9,0.645461543235123,8.134477456638173,discharge,0.0
Salem,5,10,0.5569772874412998,7.651949849951489,idle,0.0
Salem,5,11,0.4795581762021028,5.212276377467504,discharge,0.0
Salem,5,12,0.544172814885405,4.654144636870976,idle,0.0
Salem,5,13,0.5011995200801155,5.321637308706698,idle,0.0
Salem,5,14,0.5142099627840335,4.801504745106437,idle,0.0
Salem,5,15,0.4581135976928197,4.982059246326113,discharge,0.0
Salem,5,16,0.4402767862901223,5.297496302808249,idle,0.0
Salem,5,17,0.5181845667911031,5.328977957818256,charge,0.1
Salem,5,18,0.608151574530432,7.685551737422047,discharge,0.0
Salem,5,19,0.48945771741297517,8.878951442367052,discharge,0.0
Salem,5,20,0.6123996619323722,7.94332531321202,idle,0.0
Salem,5,21,0.5281197410378677,4.9869109647321235,idle,0.0
Salem,5,22,0.5980266106765221,5.245778075542864,discharge,0.0
Salem,5,23,0.5795935937360445,4.667826488387561,idle,0.0
Salem,6,0,0.5794305405814842,3.328067735499861,discharge,0.0
Salem,6,1,0.6263942032388717,2.974760913770384,idle,0.0
Salem,6,2,0.6901933677417463,3.2800920931567057,idle,0.0
Salem,6,3,0.6916504145169321,3.0855671837847716,discharge,0.0
Salem,6,4,0.6824949628548266,3.4707267205874897,idle,0.0
Salem,6,5,0.658338289401195,3.1017011650765545,charge,0.1
Salem,6,6,0.6393888611835085,5.413475444752813,discharge,0.0
Salem,6,7,0.6951669105966541,5.091850001236876,idle,0.0
Salem,6,8,0.6822742476485394,5.268628047263196,charge,0.1
Salem,6,9,0.49452615031267155,8.57093349363285,discharge,0.0
Salem,6,10,0.6721184633274148,7.90797932430262,idle,0.0
Salem,6,11,0.5052247930145634,4.665459077987486,idle,0.0
Salem,6,12,0.42063949443932447,4.848328224491736,idle,0.0
Salem,6,13,0.435913996845658,4.9878658717584194,idle,0.0
Salem,6,14,0.4064505210229758,5.271177206291908,idle,0.0
Salem,6,15,0.40061204522953986,5.0234969468127435,discharge,0.0
Salem,6,16,0.44058557612264077,4.948616771646947,idle,0.0
Salem,6,17,0.567107274398497,4.865395394579389,charge,0.1
Salem,6,18,0.5755838620649355,8.214798806375015,discharge,0.0
Salem,6,19,0.5811385149746554,8.766908342209256,discharge,0.0
Salem,6,20,0.6456249846346483,8.550577194845117,idle,0.0
Salem,6,21,0.6883437494474062,4.937703315660685,idle,0.0
Salem,6,22,0.6447262562195931,5.063630509728611,idle,0.0
Salem,6,23,0.6712532896294494,5.279880921028194,idle,0.0
Salem,7,0,0.45328903110808844,2.8725280898247862,discharge,0.0
Salem,7,1,0.4712058463690555,3.4375970489805163,idle,0.0
Salem,7,2,0.4587887544062832,3.024712657267466,discharge,0.0
Salem,7,3,0.4553708042471899,2.8660854164321803,idle,0.0
Salem,7,4,0.5095749831916486,3.2434782698245375,discharge,0.0
Salem,7,5,0.5627594529165207,3.3756681887517144,charge,0.1
Salem,7,6,0.510879965550757,4.756206109389238,discharge,0.0
Salem,7,7,0.5840663581723636,5.301361505671848,discharge,0.0
Salem,7,8,0.5090091005348005,5.369661674677725,charge,0.1
Salem,7,9,0.6286506101008771,8.247346842286102,discharge,0.0
Salem,7,10,0.569085394628883,8.933275956582959,idle,0.0
Salem,7,11,0.5436966096368927,5.20796423746625,idle,0.0
Salem,7,12,0.43190695856253014,5.094768054231991,idle,0.0
Salem,7,13,0.4507150312249799,5.038134324685803,idle,0.0
Salem,7,14,0.5080008535219701,4.83434895066862,idle,0.0
Salem,7,15,0.46234221133868736,4.89230737982496,discharge,0.0
Salem,7,16,0.42405693435701486,4.972115042508137,idle,0.0
Salem,7,17,0.4263329075572774,4.505225876574995,charge,0.1
Salem,7,18,0.6293313196405069,7.64399591562527,discharge,0.0
Salem,7,19,0.568946885102867,8.29252498682225,discharge,0.0
Salem,7,20,0.6987382737939479,8.220262487154223,idle,0.0
Salem,7,21,0.5282793638726531,5.4519395476502535,idle,0.0
Salem,7,22,0.4982353323111771,5.201906451263086,discharge,0.0
Salem,7,23,0.5714635716386096,4.906201816200112,idle,0.0
Salem,8,0,0.5598507543589353,3.2769605055914206,discharge,0.0
Salem,8,1,0.5594820148024398,3.316397925090626,discharge,0.0
Salem,8,2,0.5575024123406169,3.2634483095991236,discharge,0.0
Salem,8,3,0.5933196414946373,2.9212502227411865,idle,0.0
Salem,8,4,0.5978657549455144,3.4762535955201095,discharge,0.0
Salem,8,5,0.46156075897006743,3.1050899431665524,charge,0.1
Salem,8,6,0.4544114717106182,4.8369008068441,discharge,0.0
Salem,8,7,0.5520459403560679,5.205089494372777,discharge,0.0
Salem,8,8,0.5362141955723041,4.532641236492714,charge,0.1
Salem,8,9,0.5676509343428288,8.997980080962215,discharge,0.0
Salem,8,10,0.6996489141263335,7.94211299544036,idle,0.0
Salem,8,11,0.4013455939721135,5.063004297683959,discharge,0.0
Salem,8,12,0.414044781755568,5.378353759953483,idle,0.0
Salem,8,13,0.5831984620553823,4.534276050722024,idle,0.0
Salem,8,14,0.5400782459829023,4.779379225892847,idle,0.0
Salem,8,15,0.49240115636608905,5.060778717714978,discharge,0.0
Salem,8,16,0.49870009784355496,5.434258506976756,idle,0.0
Salem,8,17,0.4768795994491609,4.84991227054286,charge,0.1
Salem,8,18,0.6347031161364897,8.002541400925319,discharge,0.0
Salem,8,19,0.6828134300114145,8.661434535859337,idle,0.0
Salem,8,20,0.6569783406475709,8.28815911167936,idle,0.0
Salem,8,21,0.4366129428393707,4.999391197068893,discharge,0.0
Salem,8,22,0.44985233640702627,5.249234730073371,discharge,0.0
Salem,8,23,0.46489382279123603,4.770676155184715,discharge,0.0
Salem,9,0,0.5795532179799794,3.177571343089558,discharge,0.0
Salem,9,1,0.4764149240520342,3.2520831570114646,idle,0.0
Salem,9,2,0.4114801464577787,3.4142171259968928,discharge,0.0
Salem,9,3,0.44086864795289865,3.1052895197392107,idle,0.0
Salem,9,4,0.5623063151387995,3.252179429236415,discharge,0.0
Salem,9,5,0.45517226979399733,3.2264824984142337,charge,0.1
Salem,9,6,0.4333961725329026,4.855046172677642,discharge,0.0
Salem,9,7,0.544424753702121,4.877111475491061,discharge,0.0
Salem,9,8,0.5994223279140002,4.706428093379922,charge,0.1
Salem,9,9,0.5167216499914845,7.922306903136143,discharge,0.0
Salem,9,10,0.6757626194259096,8.616634677469147,idle,0.0
Salem,9,11,0.4370345610666975,4.725449043821052,discharge,0.0
Salem,9,12,0.4816908844994818,4.5803619832275695,idle,0.0
Salem,9,13,0.4878904460774575,5.168287319017377,idle,0.0
Salem,9,14,0.43495413520541537,4.62411838039386,idle,0.0
Salem,9,15,0.5038343155816335,5.297314076682426,discharge,0.0
Salem,9,16,0.5718740795920191,4.53452230982266,idle,0.0
Salem,9,17,0.5814406134296655,4.675198060180408,charge,0.1
Salem,9,18,0.6927954970264466,8.093585594227658,discharge,0.0
Salem,9,19,0.638619346809906,7.951108387136838,idle,0.0
Salem,9,20,0.7064134787155464,7.856729811756206,idle,0.0
Salem,9,21,0.41857555121174705,4.938766923503356,discharge,0.0
Salem,9,22,0.566721591693938,4.909336325542012,discharge,0.0
Salem,9,23,0.5509384092399815,5.281059531594354,idle,0.0
Salem,10,0,0.45717258528261856,2.884815271729637,discharge,0.0
Salem,10,1,0.44389796815355176,3.251282708821981,idle,0.0
Salem,10,2,0.5353236640862546,3.1362973967474685,discharge,0.0
Salem,10,3,0.4882245993815736,3.3507436925977303,idle,0.0
Salem,10,4,0.43410206281507335,2.891279058529377,discharge,0.0
Salem,10,5,0.46362021119714675,3.4382753969816244,charge,0.1
Salem,10,6,0.5213515232420978,5.478357495460858,discharge,0.0
Salem,10,7,0.4540035924465905,4.656856653558852,discharge,0.0
Salem,10,8,0.5919634684756723,5.065665146589508,charge,0.1
Salem,10,9,0.660822595712704,8.862409988473184,discharge,0.0
Salem,10,10,0.618892569054557,8.54787591720965,idle,0.0
Salem,10,11,0.5120944740007934,4.900328225395967,idle,0.0
Salem,10,12,0.5778466969620959,5.18847292056422,idle,0.0
Salem,10,13,0.417190576381136,5.470670793929509,idle,0.0
Salem,10,14,0.5129081169076138,5.402054773880977,idle,0.0
Salem,10,15,0.5799633301050624,4.722657148278423,discharge,0.0
Salem,10,16,0.4672088330924626,4.831607607699832,idle,0.0
Salem,10,17,0.5148845807821272,5.138100683527913,charge,0.1
Salem,10,18,0.5583133794347916,8.629709058050924,discharge,0.0
Salem,10,19,0.5376317882459097,8.511887121657296,discharge,0.0
Salem,10,20,0.5092394341047636,7.720732544589809,idle,0.0
Salem,10,21,0.520379108979067,4.529716203270052,idle,0.0
Salem,10,22,0.4690768358982994,5.478817298971564,discharge,0.0
Salem,10,23,0.5338240799935129,4.820160560687942,idle,0.0
Salem,11,0,0.4237523233746906,3.1262192840155367,discharge,0.0
Salem,11,1,0.4516199824177728,3.256268527418442,idle,0.0
Salem,11,2,0.5445030298563965,2.8576405010947195,discharge,0.0
Salem,11,3,0.5780995636940423,2.9150862977621808,idle,0.0
Salem,11,4,0.49353969788609287,3.024718816020592,discharge,0.0
Salem,11,5,0.5649250486272317,3.46637705726786,charge,0.1
Salem,11,6,0.4943398096497526,4.692208489747081,discharge,0.0
Salem,11,7,0.4575875684966576,5.08533481607891,discharge,0.0
Salem,11,8,0.4989205529730437,5.4950014419725735,charge,0.1
Salem,11,9,0.5866687676768252,7.590392142713641,discharge,0.0
Salem,11,10,0.5297041854472114,8.64964056292042,idle,0.0
Salem,11,11,0.455069703512856,5.019341989423339,discharge,0.0
Salem,11,12,0.5469282542727827,4.821936632976072,idle,0.0
Salem,11,13,0.42335684106673294,4.889637606519804,idle,0.0
Salem,11,14,0.467585887225572,4.984159472913298,idle,0.0
Salem,11,15,0.4498249795429441,4.960420722517104,discharge,0.0
Salem,11,16,0.5473263337021501,4.767503513972131,idle,0.0
Salem,11,17,0.4242360835755458,4.718236419225106,charge,0.1
Salem,11,18,0.6292069211270024,7.976449929804746,discharge,0.0
Salem,11,19,0.6143644796294591,7.787742789410883,idle,0.0
Salem,11,20,0.5034932974373817,8.629580656058465,discharge,0.0
Salem,11,21,0.5422834737649378,4.8831234361340226,idle,0.0
Salem,11,22,0.4898041835117675,5.31574996980715,discharge,0.0
Salem,11,23,0.5078031879606522,4.573645585356642,idle,0.0
Salem,12,0,0.6738884965424693,3.301129078359948,discharge,0.0
Salem,12,1,0.5920992103264189,3.1483392042704565,discharge,0.0
Salem,12,2,0.5148643166180401,3.303433606352258,discharge,0.0
Salem,12,3,0.5508500042249734,3.22997922627748,idle,0.0
Salem,12,4,0.5753858216083239,3.2729183643180404,discharge,0.0
Salem,12,5,0.5452082577170779,2.9045116493844865,charge,0.1
Salem,12,6,0.6008140280519574,4.546411892746281,discharge,0.0
Salem,12,7,0.4980082392802662,5.1090983721744925,discharge,0.0
Salem,12,8,0.6586919313528297,4.952732352968061,charge,0.1
Salem,12,9,0.6502511840519049,8.450704375632265,discharge,0.0
Salem,12,10,0.48288369924662444,7.944885543744001,discharge,0.0
Salem,12,11,0.4052342776271679,5.254448186931745,discharge,0.0
Salem,12,12,0.5851812293345761,4.891688069197998,idle,0.0
Salem,12,13,0.5862327577657243,4.6862463777015355,idle,0.0
Salem,12,14,0.5892661583194507,4.563268041289572,idle,0.0
Salem,12,15,0.4612220278583469,4.855798227371856,discharge,0.0
Salem,12,16,0.5323063888165475,4.9034392488327905,idle,0.0
Salem,12,17,0.5492508196216065,4.907687241243858,charge,0.1
Salem,12,18,0.6591606767613649,8.751435977694735,discharge,0.0
Salem,12,19,0.6876072393862842,8.509061923863335,idle,0.0
Salem,12,20,0.5213585423687306,8.45492962313636,discharge,0.0
Salem,12,21,0.5745463427479159,4.760577000649793,idle,0.0
Salem,12,22,0.6342808874062099,4.717776883280785,idle,0.0
Salem,12,23,0.6026350658242108,5.024368468077556,idle,0.0
Salem,13,0,0.6439015345559542,3.0925668214153297,discharge,0.0
Salem,13,1,0.4836528109014797,3.3241033160247686,idle,0.0
Salem,13,2,0.5227783286179053,3.3708951306727046,discharge,0.0
Salem,13,3,0.6460799218225062,2.8995047014334383,discharge,0.0
Salem,13,4,0.649454426519643,2.964836652441143,idle,0.0
Salem,13,5,0.6011415029090393,2.899963235739712,charge,0.1
Salem,13,6,0.5604957952201296,5.096142286882365,discharge,0.0
Salem,13,7,0.5939463072314524,4.861351330033184,discharge,0.0
Salem,13,8,0.7109683338211908,5.319993042874763,charge,0.1
Salem,13,9,0.598581462820137,8.624274657004882,discharge,0.0
Salem,13,10,0.6319811983639428,8.950274960875221,idle,0.0
Salem,13,11,0.5040616884962699,4.899539486772655,idle,0.0
Salem,13,12,0.5751090985489976,5.1182710054706675,idle,0.0
Salem,13,13,0.4886784645239463,4.7362073526407436,idle,0.0
Salem,13,14,0.4784391342674418,5.236706461110933,idle,0.0
Salem,13,15,0.45220453269417415,4.603324091375559,discharge,0.0
Salem,13,16,0.45160568928694905,5.34036303700507,idle,0.0
Salem,13,17,0.5753853275163907,4.764025384416078,charge,0.1
Salem,13,18,0.5507259657210406,8.059416631466899,discharge,0.0
Salem,13,19,0.6129662161420723,8.255239943242653,idle,0.0
Salem,13,20,0.5187178397709055,7.698630237881197,idle,0.0
Salem,13,21,0.6164796138786286,5.343248641804934,idle,0.0
Salem,13,22,0.5389161307612573,5.244510145908728,discharge,0.0
Salem,13,23,0.5547703307880184,4.7930646268816455,idle,0.0
Salem,14,0,0.5931548723170329,3.2209101819037618,discharge,0.0
Salem,14,1,0.40645968897263113,3.275318525045379,idle,0.0
Salem,14,2,0.4659538109221585,2.912875062167046,discharge,0.0
Salem,14,3,0.4358027122438275,2.9205352238507745,idle,0.0
Salem,14,4,0.5356865295982488,3.3719736263262248,discharge,0.0
Salem,14,5,0.42020719764465675,3.051202622472179,charge,0.1
Salem,14,6,0.5272613669224325,4.8078457351392405,discharge,0.0
Salem,14,7,0.45368137148955556,5.181215358322371,discharge,0.0
Salem,14,8,0.5676980538882753,4.644488372543562,charge,0.1
Salem,14,9,0.6823311721978923,7.619898614674243,discharge,0.0
Salem,14,10,0.48748659839344194,7.922554019374291,discharge,0.0
Salem,14,11,0.4716901276049455,4.526533368840677,discharge,0.0
Salem,14,12,0.5903637375279043,4.883790213312842,idle,0.0
Salem,14,13,0.58931475509421,4.825830135573532,idle,0.0
Salem,14,14,0.50968491798208,4.7339104497884374,idle,0.0
Salem,14,15,0.5551318338054861,4.754202712439597,discharge,0.0
Salem,14,16,0.5154808931840172,5.39504426664548,idle,0.0
Salem,14,17,0.5009913402233117,4.655035139016171,charge,0.1
Salem,14,18,0.6405088234479092,7.860105247467487,discharge,0.0
Salem,14,19,0.6309307786558919,7.7900924712522235,idle,0.0
Salem,14,20,0.4930056479139276,7.718465402428812,idle,0.0
Salem,14,21,0.5859583734183077,4.625319458607243,idle,0.0
Salem,14,22,0.569639893545016,5.465518845509341,discharge,0.0
Salem,14,23,0.5527249887720457,5.3519239882030325,idle,0.0
Salem,15,0,0.41122365818124684,3.3192907984164215,discharge,0.0
Salem,15,1,0.47488786051130233,2.9838561503382115,idle,0.0
Salem,15,2,0.42855437267436536,2.952596996037733,discharge,0.0
Salem,15,3,0.527375834640984,3.3508271238790406,idle,0.0
Salem,15,4,0.5623278769959146,2.9088230926416605,discharge,0.0
Salem,15,5,0.5563310241370147,2.816086187230764,charge,0.1
Salem,15,6,0.40881311676349685,5.058771378171745,discharge,0.0
Salem,15,7,0.43744541170660955,5.012907033305355,discharge,0.0
Salem,15,8,0.41482625304990434,4.638367213135336,charge,0.1
Salem,15,9,0.5647687487271528,7.6044030627424455,discharge,0.0
Salem,15,10,0.5511771869093111,7.9669433539949,idle,0.0
Salem,15,11,0.4413443211505006,4.522570130489136,discharge,0.0
Salem,15,12,0.5957244801709618,5.233441545475399,idle,0.0
Salem,15,13,0.5100159513763365,5.462088868624715,idle,0.0
Salem,15,14,0.4753918019207733,5.156154310503072,idle,0.0
Salem,15,15,0.5608417423227855,5.459462021237669,discharge,0.0
Salem,15,16,0.5021018296542487,5.327461424220671,idle,0.0
Salem,15,17,0.5724602975716931,5.455005002456812,charge,0.1
Salem,15,18,0.5915502343187868,8.540463621672972,discharge,0.0
Salem,15,19,0.6132460432409507,8.926648755342566,idle,0.0
Salem,15,20,0.5153986247253931,8.696185388900375,discharge,0.0
Salem,15,21,0.4910156275525053,5.411535021464829,discharge,0.0
Salem,15,22,0.5944434892918646,4.649397583582278,discharge,0.0
Salem,15,23,0.47995372447239665,5.0318535429399,discharge,0.0
Salem,16,0,0.5816120106960315,3.265162708237134,discharge,0.0
Salem,16,1,0.4710607086876385,3.3851623158793065,idle,0.0
Salem,16,2,0.5008108585240362,3.037275671941963,discharge,0.0
Salem,16,3,0.4562395077679705,2.961236480185735,idle,0.0
Salem,16,4,0.410239815249248,3.0579467231225013,discharge,0.0
Salem,16,5,0.5223094416743695,3.486803518809176,charge,0.1
Salem,16,6,0.5013280121593753,4.566371836522892,discharge,0.0
Salem,16,7,0.5532498522155568,5.277577046181034,discharge,0.0
Salem,16,8,0.5283207980946462,5.164126560130496,charge,0.1
Salem,16,9,0.4810896037916974,7.5235440661991575,idle,0.1
Salem,16,10,0.7193037188782118,8.246063327556147,discharge,0.0
Salem,16,11,0.4214956516089115,5.438240994993772,discharge,0.0
Salem,16,12,0.49849377823981406,4.531984000660708,idle,0.0
Salem,16,13,0.4207739985672257,5.385985303265211,idle,0.0
Salem,16,14,0.45104780395480765,5.229180978079385,idle,0.0
Salem,16,15,0.5010391695207789,4.773901483246171,discharge,0.0
Salem,16,16,0.5833369076001413,4.544546214012475,idle,0.0
Salem,16,17,0.5338502867480266,5.370414816183881,charge,0.1
Salem,16,18,0.6282604078248512,7.925330265043818,discharge,0.0
Salem,16,19,0.6063306651237225,8.464241641768874,idle,0.0
Salem,16,20,0.49099082837540226,8.440575901641754,idle,0.0
Salem,16,21,0.5892004905633995,4.645439200216915,idle,0.0
Salem,16,22,0.5876004218056964,5.337970559760755,discharge,0.0
Salem,16,23,0.5243416727759805,5.153319144966661,idle,0.0
Salem,17,0,0.49957056810381584,2.8601435730430045,discharge,0.0
Salem,17,1,0.41819904137092173,2.9613290997807145,idle,0.0
Salem,17,2,0.4410607430914797,3.092233735399216,discharge,0.0
Salem,17,3,0.4567463426923196,2.8962538645707827,idle,0.0
Salem,17,4,0.4264702110129095,3.2066648251971843,discharge,0.0
Salem,17,5,0.5570550465478945,3.3095866332790402,charge,0.1
Salem,17,6,0.5654594897012497,5.459516300518343,discharge,0.0
Salem,17,7,0.5338555977447152,4.716587024253303,discharge,0.0
Salem,17,8,0.43066694257016636,5.056914635108289,charge,0.1
Salem,17,9,0.5640339553201983,8.335473267188403,discharge,0.0
Salem,17,10,0.5379921811704864,8.885309594434293,idle,0.0
Salem,17,11,0.529839744622957,5.293089830718959,idle,0.0
Salem,17,12,0.5634585142307216,5.028977141257039,idle,0.0
Salem,17,13,0.44562029254268665,4.688083583240335,idle,0.0
Salem,17,14,0.5306402344625931,5.344721391336538,idle,0.0
Salem,17,15,0.5406660701139009,4.93583541900816,discharge,0.0
Salem,17,16,0.4949461654091227,5.128281579355725,idle,0.0
Salem,17,17,0.5982226654362053,4.855437414588909,charge,0.1
Salem,17,18,0.5096973906572626,8.922834382209661,discharge,0.0
