district,day,hour,load,price,action,battery_level
Coimbatore,2,10,0.8965897406327016,7.832080105243645,idle,0.0
Coimbatore,2,11,0.6461513005555188,5.225876299990093,idle,0.0
Coimbatore,2,12,0.5344169945425188,5.454644310287911,idle,0.0
Coimbatore,2,13,0.543869650493769,5.46316801008399,idle,0.0
Coimbatore,2,14,0.5071620531683447,5.018894611792416,discharge,0.0
Coimbatore,2,15,0.5530673697733641,5.231847026937439,idle,0.0
Coimbatore,2,16,0.6422862537889773,5.337925926846768,discharge,0.0
Coimbatore,2,17,0.6161276621372249,4.987613362860257,charge,0.1
Coimbatore,2,18,0.9126201288855202,7.548552149080898,idle,0.1
Coimbatore,2,19,0.9539512911558116,7.577358727518975,idle,0.1
Coimbatore,2,20,0.7102590603458773,8.837018985450083,discharge,0.0
Coimbatore,2,21,0.8333278113975009,8.385917001508542,discharge,0.0
Coimbatore,2,22,0.5359652602828946,4.640236257774655,idle,0.0
Coimbatore,2,23,0.5169466112861507,5.424020412841218,discharge,0.0
Coimbatore,3,0,0.6075412355318611,3.1489011985650435,discharge,0.0
Coimbatore,3,1,0.6135201448518992,2.9431459204306623,discharge,0.0
Coimbatore,3,2,0.5946666863899133,3.023633443452518,idle,0.0
Coimbatore,3,3,0.5793701768147298,2.955363150867107,idle,0.0
Coimbatore,3,4,0.6938136892180905,3.341409245503524,discharge,0.0
Coimbatore,3,5,0.5417812003137594,3.3101394540440556,charge,0.1
Coimbatore,3,6,0.5787187790641068,4.952110749417025,discharge,0.0
Coimbatore,3,7,0.6010666405278631,4.968778611810804,charge,0.1
Coimbatore,3,8,0.9397647245102407,8.499641137020651,discharge,0.0
Coimbatore,3,9,0.7741965984913797,8.103845602286428,idle,0.0
Coimbatore,3,10,0.7751457561197939,8.998179335974235,idle,0.0
Coimbatore,3,11,0.561126934471632,4.712468346211185,idle,0.0
Coimbatore,3,12,0.6036518121114934,5.1993232929848245,discharge,0.0
Coimbatore,3,13,0.6640751610704816,4.661845730927697,idle,0.0
Coimbatore,3,14,0.6187886708736264,4.710660269866688,discharge,0.0
Coimbatore,3,15,0.5989133151240343,5.006875755549599,idle,0.0
Coimbatore,3,16,0.6855322777334375,4.920209581137093,discharge,0.0
Coimbatore,3,17,0.6574009098798567,5.113056999430115,charge,0.1
Coimbatore,3,18,0.7626788659825308,8.828264405036137,discharge,0.0
Coimbatore,3,19,0.7038573117391698,7.815883539979199,idle,0.0
Coimbatore,3,20,0.7469829603902206,8.89128690466472,discharge,0.0
Coimbatore,3,21,0.7138115191074939,7.883442723030081,idle,0.0
Coimbatore,3,22,0.6771124827740145,5.21314563513972,idle,0.0
Coimbatore,3,23,0.5090903166968306,5.376534324591292,discharge,0.0
Coimbatore,4,0,0.670235998786073,3.3645888453812,discharge,0.0
Coimbatore,4,1,0.501461011201397,3.1922262608905134,idle,0.0
Coimbatore,4,2,0.6905933992465842,2.813132703221801,discharge,0.0
Coimbatore,4,3,0.6703063352094324,3.1087647059256938,idle,0.0
Coimbatore,4,4,0.6942042739834244,2.852568784375748,discharge,0.0
Coimbatore,4,5,0.6711038467309554,3.464651911613239,charge,0.1
Coimbatore,4,6,0.6814020241936061,5.4243054788934,discharge,0.0
Coimbatore,4,7,0.6691178676543682,4.540739317171619,charge,0.1
Coimbatore,4,8,0.8414890214499298,7.77084186242703,discharge,0.0
Coimbatore,4,9,0.9132512940595295,8.016662753923484,discharge,0.0
Coimbatore,4,10,0.8686759108858699,8.325678643197797,idle,0.0
Coimbatore,4,11,0.6925822061840358,4.614421601412102,idle,0.0
Coimbatore,4,12,0.5691861274975974,4.766659563768215,idle,0.0
Coimbatore,4,13,0.5398772550758276,4.987319080035251,idle,0.0
Coimbatore,4,14,0.5778557456492603,5.132251099636367,discharge,0.0
Coimbatore,4,15,0.602995201506529,5.444644954753785,idle,0.0
Coimbatore,4,16,0.6697620401643991,5.056770053296473,discharge,0.0
Coimbatore,4,17,0.6851751279805114,5.154626287702498,charge,0.1
Coimbatore,4,18,0.932834897826278,8.749385646864567,discharge,0.0
Coimbatore,4,19,0.7342580495814156,8.700582778113944,discharge,0.0
Coimbatore,4,20,0.8125545211229276,8.384364773664657,idle,0.0
Coimbatore,4,21,0.812907437353194,7.712920390953495,idle,0.0
Coimbatore,4,22,0.5290286685938795,5.424402531294183,idle,0.0
Coimbatore,4,23,0.630902107552958,4.786342265092954,discharge,0.0
Coimbatore,5,0,0.6182829166468037,3.4930721823142754,discharge,0.0
Coimbatore,5,1,0.6694848409667405,3.459412276267888,discharge,0.0
Coimbatore,5,2,0.7599622455718105,3.1878194048127955,idle,0.0
Coimbatore,5,3,0.825521504513831,3.245136728164145,discharge,0.0
Coimbatore,5,4,0.6593670511215239,2.9406561851734363,discharge,0.0
Coimbatore,5,5,0.6617574386429705,3.0207685595322094,charge,0.1
Coimbatore,5,6,0.790194532381898,5.201303286508217,idle,0.1
Coimbatore,5,7,0.6426227722883072,5.248825686456747,idle,0.1
Coimbatore,5,8,0.9442270382451871,8.31116763376866,discharge,0.0
Coimbatore,5,9,0.8008319860716989,8.544716850371655,idle,0.0
Coimbatore,5,10,0.9085988749019628,7.701649051361747,discharge,0.0
Coimbatore,5,11,0.6167485772290509,4.597313781641754,idle,0.0
Coimbatore,5,12,0.6985620534148391,4.999965707030126,discharge,0.0
Coimbatore,5,13,0.6266951605400706,4.714213254132197,idle,0.0
Coimbatore,5,14,0.6039273539709363,4.865789360007926,discharge,0.0
Coimbatore,5,15,0.6881019210801405,5.00351896876649,idle,0.0
Coimbatore,5,16,0.5183021057342961,5.469376095765298,discharge,0.0
Coimbatore,5,17,0.5938934527601384,5.372518637544493,charge,0.1
Coimbatore,5,18,0.9007932775094072,8.057538342605826,discharge,0.0
Coimbatore,5,19,0.876796420780435,7.574989613439506,idle,0.0
Coimbatore,5,20,0.9055216127298417,7.679190508302651,discharge,0.0
Coimbatore,5,21,0.9099893471256226,8.78604067638288,idle,0.0
Coimbatore,5,22,0.7396845867754639,4.674655443250956,idle,0.0
Coimbatore,5,23,0.6936637412094911,5.365681164993518,discharge,0.0
Coimbatore,6,0,0.7119703321443401,3.1802270753324815,idle,0.0
Coimbatore,6,1,0.7528924248990165,2.828264137975098,discharge,0.0
Coimbatore,6,2,0.8383605201411392,3.094828873681164,idle,0.0
Coimbatore,6,3,0.7798208435377122,3.0085254760249405,idle,0.0
Coimbatore,6,4,0.6333312636660618,3.2133673088551267,discharge,0.0
Coimbatore,6,5,0.6336551698583676,2.877863130901986,charge,0.1
Coimbatore,6,6,0.8091652328337062,5.417025138252709,discharge,0.0
Coimbatore,6,7,0.7775645657041863,4.665617879802839,charge,0.1
Coimbatore,6,8,1.029637959258919,8.145363503414591,discharge,0.0
Coimbatore,6,9,0.7753272797355255,7.920445662202944,idle,0.0
Coimbatore,6,10,0.8976707744250387,8.64149677828131,idle,0.0
Coimbatore,6,11,0.5258107671503887,4.929141574145142,idle,0.0
Coimbatore,6,12,0.5984563508470985,4.6585689864183175,idle,0.0
Coimbatore,6,13,0.6740905655585177,4.984169475863522,idle,0.0
Coimbatore,6,14,0.6596315378311068,4.622860405541269,discharge,0.0
Coimbatore,6,15,0.6625716547901935,4.709520313473416,idle,0.0
Coimbatore,6,16,0.6607472353077546,5.038167081365207,discharge,0.0
Coimbatore,6,17,0.5446749326728048,4.622569442404571,charge,0.1
Coimbatore,6,18,0.8170984738945106,7.8210028081751,discharge,0.0
Coimbatore,6,19,0.943985312926759,8.395192422386296,idle,0.0
Coimbatore,6,20,0.7374076925093764,7.79117072731901,discharge,0.0
Coimbatore,6,21,1.0397901448997915,8.371163994343599,idle,0.0
Coimbatore,6,22,0.7559132257389868,4.6282569744185835,idle,0.0
Coimbatore,6,23,0.6660895130331798,5.344117932625924,discharge,0.0
Coimbatore,7,0,0.6117379164159196,3.0229494586662757,discharge,0.0
Coimbatore,7,1,0.6345798374346756,3.438677206703985,discharge,0.0
Coimbatore,7,2,0.6190751380778343,3.241091181863526,discharge,0.0
Coimbatore,7,3,0.5319936873006214,3.174173759029386,idle,0.0
Coimbatore,7,4,0.6262149152216319,3.3355939632481766,discharge,0.0
Coimbatore,7,5,0.6782979394685837,2.9043173801596383,charge,0.1
Coimbatore,7,6,0.5425399445814565,4.9354323606140165,discharge,0.0
Coimbatore,7,7,0.6162131651883374,4.630836253227508,charge,0.1
Coimbatore,7,8,0.7860372869314463,7.655167912672277,discharge,0.0
Coimbatore,7,9,0.7222714921662203,8.928647663256353,idle,0.0
Coimbatore,7,10,0.7825962745958556,8.397443376079762,idle,0.0
Coimbatore,7,11,0.6557169876739519,5.460696218761699,idle,0.0
Coimbatore,7,12,0.693956848381988,5.3522320964615675,discharge,0.0
Coimbatore,7,13,0.6245711069136386,4.947995348117086,idle,0.0
Coimbatore,7,14,0.690280699051892,4.944663655977214,discharge,0.0
Coimbatore,7,15,0.5213622661464997,5.18042453134054,idle,0.0
Coimbatore,7,16,0.6995206601020121,5.029091903642929,discharge,0.0
Coimbatore,7,17,0.5534947828474325,4.969318719373533,charge,0.1
Coimbatore,7,18,0.7948566214523825,8.914203031085222,discharge,0.0
Coimbatore,7,19,0.7536735123462144,8.486247403198378,discharge,0.0
Coimbatore,7,20,0.9343434365574365,7.717502852301955,discharge,0.0
Coimbatore,7,21,0.7329440283979627,8.300179264189529,idle,0.0
Coimbatore,7,22,0.514431758977385,4.740611181825402,idle,0.0
Coimbatore,7,23,0.5830810415000225,4.548075833267623,discharge,0.0
Coimbatore,8,0,0.5593681841617122,3.164103793597179,discharge,0.0
Coimbatore,8,1,0.5037390891977611,3.0202116551955314,idle,0.0
Coimbatore,8,2,0.5714766035717184,3.3242845017969986,idle,0.0
Coimbatore,8,3,0.5168230546176618,2.982848100604357,idle,0.0
Coimbatore,8,4,0.5212665359852982,3.232550438501766,idle,0.0
Coimbatore,8,5,0.554607164772441,2.8003226038432967,charge,0.1
Coimbatore,8,6,0.5489062030210724,5.1324149117979925,discharge,0.0
Coimbatore,8,7,0.5080627736136762,5.358081088039376,charge,0.1
Coimbatore,8,8,0.9037209630591619,8.854328620448321,discharge,0.0
Coimbatore,8,9,0.7785147716837567,7.890088152313213,idle,0.0
Coimbatore,8,10,0.7676506006957814,7.927775263073043,discharge,0.0
Coimbatore,8,11,0.5411404192251915,4.5255555407462795,idle,0.0
Coimbatore,8,12,0.6730969597753337,5.136246492335883,discharge,0.0
Coimbatore,8,13,0.5600278306140881,4.554524939983385,idle,0.0
Coimbatore,8,14,0.6251587232630875,5.450313366063155,discharge,0.0
Coimbatore,8,15,0.5209422555900407,5.496394873024174,idle,0.0
Coimbatore,8,16,0.6198666382355107,4.906887789762689,discharge,0.0
Coimbatore,8,17,0.6749395327760256,5.301743100442484,charge,0.1
Coimbatore,8,18,0.7616009366776763,8.630308482377789,discharge,0.0
Coimbatore,8,19,0.760694847004775,8.247757305240704,discharge,0.0
Coimbatore,8,20,0.9393739591088245,8.646670636619614,discharge,0.0
Coimbatore,8,21,0.9450488158945238,8.821490815729552,idle,0.0
Coimbatore,8,22,0.6895275342122275,5.282815943477206,idle,0.0
Coimbatore,8,23,0.6637960158498292,5.086261333354152,discharge,0.0
Coimbatore,9,0,0.5892721254921698,3.2098407909122373,discharge,0.0
Coimbatore,9,1,0.6375023528351507,2.919469970955886,discharge,0.0
Coimbatore,9,2,0.6143958850468789,2.961387232214115,discharge,0.0
Coimbatore,9,3,0.6786924549084601,2.8755569570918817,idle,0.0
Coimbatore,9,4,0.5872476444942265,2.9488896023392543,idle,0.0
Coimbatore,9,5,0.5984583818958037,3.2899892976642375,charge,0.1
Coimbatore,9,6,0.6188545048188379,4.750142639716563,discharge,0.0
Coimbatore,9,7,0.6316055822186419,4.6667399633428746,charge,0.1
Coimbatore,9,8,0.7398739867536349,8.924021803194266,discharge,0.0
Coimbatore,9,9,0.9570456523312613,8.210115757131897,discharge,0.0
Coimbatore,9,10,0.9693093823254977,8.745808150782844,idle,0.0
Coimbatore,9,11,0.5678301141072999,5.461940301460713,idle,0.0
Coimbatore,9,12,0.6340625190366569,4.505061964854974,discharge,0.0
Coimbatore,9,13,0.6422531888029359,4.60323523494003,idle,0.0
Coimbatore,9,14,0.523516728464107,4.653973138219207,discharge,0.0
Coimbatore,9,15,0.5971898679072065,4.917126198193296,idle,0.0
Coimbatore,9,16,0.5395038774800175,5.1246943130753415,discharge,0.0
Coimbatore,9,17,0.530820062395678,5.3652487912040305,charge,0.1
Coimbatore,9,18,0.9344716395329785,8.38469766647469,discharge,0.0
Coimbatore,9,19,0.7589631449027251,7.516961992002184,idle,0.0
Coimbatore,9,20,0.803311843363092,8.961998174101623,idle,0.0
Coimbatore,9,21,0.9522367411754726,8.86620129556014,idle,0.0
Coimbatore,9,22,0.6850708568152933,4.532145353233282,idle,0.0
Coimbatore,9,23,0.5922645564633158,4.5425080507821765,discharge,0.0
Coimbatore,10,0,0.6704177229768132,3.368290290695743,discharge,0.0
Coimbatore,10,1,0.6890286331653868,3.3118252220330335,discharge,0.0
Coimbatore,10,2,0.6093051968666761,3.2372265052212823,discharge,0.0
Coimbatore,10,3,0.6242533357877855,3.2659977091314065,idle,0.0
Coimbatore,10,4,0.6687650966786229,3.0324136970826077,discharge,0.0
Coimbatore,10,5,0.5222104501888599,3.430448474583037,charge,0.1
Coimbatore,10,6,0.6160467055433235,5.086207883396174,discharge,0.0
Coimbatore,10,7,0.6990398185128447,4.722893577783155,charge,0.1
Coimbatore,10,8,0.9368121680430023,8.98034465824859,discharge,0.0
Coimbatore,10,9,0.8257074063248091,8.734767561324313,idle,0.0
Coimbatore,10,10,0.935047571443098,8.10661423755143,idle,0.0
Coimbatore,10,11,0.5652025891066128,5.212292053879643,idle,0.0
Coimbatore,10,12,0.5060996512151376,4.72432182836464,idle,0.0
Coimbatore,10,13,0.5269086939561951,5.3611224156587545,idle,0.0
Coimbatore,10,14,0.6769103252796618,5.347767099751813,discharge,0.0
Coimbatore,10,15,0.5510642260887606,5.2569756543066175,idle,0.0
Coimbatore,10,16,0.5496542092811371,4.931128006064917,discharge,0.0
Coimbatore,10,17,0.5982730705371968,5.429140400210361,charge,0.1
Coimbatore,10,18,0.8048725545658725,8.539212055700068,discharge,0.0
Coimbatore,10,19,0.9156921307664078,8.548893860172262,idle,0.0
Coimbatore,10,20,0.8103154427561623,8.627976698331215,idle,0.0
Coimbatore,10,21,0.7172314050221799,7.715319990451635,idle,0.0
Coimbatore,10,22,0.5173159178100506,5.393526647460158,idle,0.0
Coimbatore,10,23,0.5177816365606124,4.922394381505196,discharge,0.0
Coimbatore,11,0,0.6835286935981348,2.840864910594755,discharge,0.0
Coimbatore,11,1,0.549378384763138,3.070350477711067,idle,0.0
Coimbatore,11,2,0.6427917403263161,3.276656610673425,discharge,0.0
Coimbatore,11,3,0.571685078276341,3.4835625044931646,idle,0.0
Coimbatore,11,4,0.6657541661854394,3.4607077914172266,discharge,0.0
Coimbatore,11,5,0.543903997856509,3.147465976268171,charge,0.1
Coimbatore,11,6,0.6980396359253104,5.21664685622313,discharge,0.0
Coimbatore,11,7,0.6926605353036923,4.867652095100886,charge,0.1
Coimbatore,11,8,0.898137827221639,7.518851668198183,discharge,0.0
Coimbatore,11,9,0.875151228462016,8.819848993881447,idle,0.0
Coimbatore,11,10,0.7130272556660746,8.60915798615656,idle,0.0
Coimbatore,11,11,0.6964648510463713,4.709628660309845,idle,0.0
Coimbatore,11,12,0.5622452872842921,5.153341191323481,idle,0.0
Coimbatore,11,13,0.597503343223117,5.42552846519977,idle,0.0
Coimbatore,11,14,0.5960930496664584,5.123964755142251,discharge,0.0
Coimbatore,11,15,0.6256900837211112,5.053989895497121,idle,0.0
Coimbatore,11,16,0.5614820383537094,4.587677756130615,discharge,0.0
Coimbatore,11,17,0.5843360461924827,5.402118765035678,charge,0.1
Coimbatore,11,18,0.7450056062801358,8.638817994877218,discharge,0.0
Coimbatore,11,19,0.7839593225313758,8.879840471646057,discharge,0.0
Coimbatore,11,20,0.8223505381119631,8.594158239296505,idle,0.0
Coimbatore,11,21,0.8390509849284301,8.297633268926477,discharge,0.0
Coimbatore,11,22,0.536354237846847,5.0150489855999,idle,0.0
Coimbatore,11,23,0.6027477857423916,4.958156897532599,discharge,0.0
Coimbatore,12,0,0.8177636995859338,3.306402714338874,idle,0.0
Coimbatore,12,1,0.8180520698166445,2.8420241785732467,idle,0.0
Coimbatore,12,2,0.7312142102468958,3.2081999932959557,idle,0.0
Coimbatore,12,3,0.7084956430119601,3.4626674042898657,idle,0.0
Coimbatore,12,4,0.7396204707950709,3.476256108174248,discharge,0.0
Coimbatore,12,5,0.8339097340004512,3.2814452332408055,charge,0.1
Coimbatore,12,6,0.8144547726249197,5.344465956097839,discharge,0.0
Coimbatore,12,7,0.739251234246724,5.352805993597191,charge,0.1
Coimbatore,12,8,0.955830487990448,7.66199047411208,discharge,0.0
Coimbatore,12,9,0.7510056939091032,8.242937726675864,idle,0.0
Coimbatore,12,10,0.972389614862173,7.521312629598628,discharge,0.0
Coimbatore,12,11,0.5957406603124166,4.644908208974608,idle,0.0
Coimbatore,12,12,0.6324220838204495,4.6719244788257015,discharge,0.0
Coimbatore,12,13,0.6835462168658659,4.9138742416322945,idle,0.0
Coimbatore,12,14,0.671707659219217,5.095958131737329,discharge,0.0
Coimbatore,12,15,0.6298369639588082,4.676005901907189,idle,0.0
Coimbatore,12,16,0.6424288778288032,5.108341801158916,discharge,0.0
Coimbatore,12,17,0.6240587609882465,4.668995356891479,charge,0.1
Coimbatore,12,18,0.8507084669776438,8.94695306681029,discharge,0.0
Coimbatore,12,19,0.8871703698217779,7.641687777202343,idle,0.0
Coimbatore,12,20,0.8110008242925231,8.759097669675517,idle,0.0
Coimbatore,12,21,1.0977388456707828,8.315624984335225,idle,0.0
Coimbatore,12,22,0.6561031138462925,4.943373360092657,idle,0.0
Coimbatore,12,23,0.7125727848837436,5.145762312632511,discharge,0.0
Coimbatore,13,0,0.6457423135021191,3.329084548656474,discharge,0.0
Coimbatore,13,1,0.7845793749756059,2.858698155945274,discharge,0.0
Coimbatore,13,2,0.6375069521357531,2.946550561572276,discharge,0.0
Coimbatore,13,3,0.8335883991873384,3.454720168934127,discharge,0.0
Coimbatore,13,4,0.7837163898790479,3.259003401818237,discharge,0.0
Coimbatore,13,5,0.6885082808452199,2.9419295078282373,charge,0.1
Coimbatore,13,6,0.6303929820756854,4.509814006318197,discharge,0.0
Coimbatore,13,7,0.7095777637697284,4.939022408077015,charge,0.1
Coimbatore,13,8,0.8477456259206358,8.193404446842177,discharge,0.0
Coimbatore,13,9,0.9046052502004518,8.724853679204832,discharge,0.0
Coimbatore,13,10,0.743734388400222,8.994417581496242,idle,0.0
Coimbatore,13,11,0.5446281402235681,4.966178489872938,idle,0.0
Coimbatore,13,12,0.6046420985666991,4.756415883948056,discharge,0.0
Coimbatore,13,13,0.6033812279955726,4.803189583058165,idle,0.0
Coimbatore,13,14,0.675134598625135,5.190964751516963,discharge,0.0
Coimbatore,13,15,0.5600297496567004,4.902953307568651,idle,0.0
Coimbatore,13,16,0.5636957420020615,4.748835157569838,discharge,0.0
Coimbatore,13,17,0.6897500138173726,4.901429514429736,charge,0.1
Coimbatore,13,18,0.90066032942625,8.376624566595535,discharge,0.0
Coimbatore,13,19,0.8973122197024335,8.72865055486018,idle,0.0
Coimbatore,13,20,0.7967861446807364,7.584856505215918,discharge,0.0
Coimbatore,13,21,1.0332905871786875,7.955008379462874,idle,0.0
Coimbatore,13,22,0.7428635358934942,5.191617977603807,idle,0.0
Coimbatore,13,23,0.8126919322704272,5.06303536056936,idle,0.0
Coimbatore,14,0,0.5813792200482537,3.2877935241626277,discharge,0.0
Coimbatore,14,1,0.6817055236404458,3.1848202226042392,discharge,0.0
Coimbatore,14,2,0.653950981251913,3.1336923063595434,discharge,0.0
Coimbatore,14,3,0.5046058314501436,2.8639434445567638,idle,0.0
Coimbatore,14,4,0.5642375292800004,3.0310097279518873,idle,0.0
Coimbatore,14,5,0.6508858690256673,3.380387839764719,charge,0.1
Coimbatore,14,6,0.69897724258503,5.221048905336448,discharge,0.0
Coimbatore,14,7,0.5020985929837793,4.831010866972789,charge,0.1
Coimbatore,14,8,0.821796014234621,7.713128678618364,discharge,0.0
Coimbatore,14,9,0.7565208862649524,8.008728581772008,idle,0.0
Coimbatore,14,10,0.7743740032565039,7.725119014872768,discharge,0.0
Coimbatore,14,11,0.5899923801173592,5.3928283028949835,idle,0.0
Coimbatore,14,12,0.6025039485766455,5.2255916177856445,discharge,0.0
Coimbatore,14,13,0.5226641376355344,5.2759211191607385,idle,0.0
Coimbatore,14,14,0.5409841668456485,4.69578423931403,discharge,0.0
Coimbatore,14,15,0.6341847802915634,5.445632518779851,idle,0.0
Coimbatore,14,16,0.5536491314280716,4.880966775780279,discharge,0.0
Coimbatore,14,17,0.6764912584070074,4.596814545171951,charge,0.1
Coimbatore,14,18,0.787348002385966,8.360892355882747,discharge,0.0
Coimbatore,14,19,0.7612267842436057,7.895112959744036,idle,0.0
Coimbatore,14,20,0.8040079931312758,7.69759761645102,idle,0.0
Coimbatore,14,21,0.9781022271223127,7.6619867897395135,idle,0.0
Coimbatore,14,22,0.5827658884187515,5.178910062100946,idle,0.0
Coimbatore,14,23,0.6262395410169733,5.391944411391729,discharge,0.0
Coimbatore,15,0,0.6716103133959647,3.1730662004832477,discharge,0.0
Coimbatore,15,1,0.6564307426740801,3.4607145656993197,discharge,0.0
Coimbatore,15,2,0.6369869108593638,3.266073568288203,discharge,0.0
Coimbatore,15,3,0.5889344252002707,3.198199438663822,idle,0.0
Coimbatore,15,4,0.6390775448701687,2.874839716001939,discharge,0.0
Coimbatore,15,5,0.5558855964855518,3.0622673722992473,charge,0.1
Coimbatore,15,6,0.5188762908770741,5.446224292470779,discharge,0.0
Coimbatore,15,7,0.5191960248185326,4.6523086691486215,charge,0.1
Coimbatore,15,8,0.8220930652692234,8.401971133039222,discharge,0.0
Coimbatore,15,9,0.7757286703194924,8.316583648406736,idle,0.0
Coimbatore,15,10,0.7173910780317964,8.565938556666428,idle,0.0
Coimbatore,15,11,0.5182323141645134,4.844628884483381,idle,0.0
Coimbatore,15,12,0.5774867030517709,5.3720398409588945,idle,0.0
Coimbatore,15,13,0.6733467407571729,4.631679025681362,idle,0.0
Coimbatore,15,14,0.5719570671706586,4.785852707427495,discharge,0.0
Coimbatore,15,15,0.562161773878127,4.515511785042596,idle,0.0
Coimbatore,15,16,0.6519300358179654,5.009410201835487,discharge,0.0
Coimbatore,15,17,0.5086596118350238,4.553417518860981,charge,0.1
Coimbatore,15,18,0.8292542329414847,8.91120956236678,discharge,0.0
Coimbatore,15,19,0.7571071587836349,7.781244541782926,idle,0.0
Coimbatore,15,20,0.7036903549053145,8.842042371859694,discharge,0.0
Coimbatore,15,21,0.7716915229836437,7.963930620187147,idle,0.0
Coimbatore,15,22,0.5495479260240825,4.67565493001425,idle,0.0
Coimbatore,15,23,0.533147256698397,5.3485289993221885,discharge,0.0
Coimbatore,16,0,0.6418394334616391,3.042082977225474,discharge,0.0
Coimbatore,16,1,0.5134279905842493,3.4099054609194854,idle,0.0
Coimbatore,16,2,0.6094902263712606,2.8294297453148776,discharge,0.0
Coimbatore,16,3,0.642755691327172,3.0155075093740553,idle,0.0
Coimbatore,16,4,0.514422998490104,3.007829611106132,idle,0.0
Coimbatore,16,5,0.6277982679860032,2.835097587833231,charge,0.1
Coimbatore,16,6,0.5437356090874067,4.596692597021899,discharge,0.0
