district,day,hour,load,price,action,battery_level
Thoothukudi,2,17,0.4509889450308587,5.2154127814190785,charge,0.1
Thoothukudi,2,18,0.5854173660333976,8.528863372893735,discharge,0.0
Thoothukudi,2,19,0.5653487061365566,8.00614281908355,discharge,0.0
Thoothukudi,2,20,0.5320239903234487,4.962910721756519,discharge,0.0
Thoothukudi,2,21,0.46584917046092145,5.397932340026243,idle,0.0
Thoothukudi,2,22,0.5599949102070795,5.4635988395764885,discharge,0.0
Thoothukudi,2,23,0.48890869165828005,4.8630868430273875,idle,0.0
Thoothukudi,3,0,0.5122042210909571,3.1784646272510924,discharge,0.0
Thoothukudi,3,1,0.5596654915415099,3.030252528328214,discharge,0.0
Thoothukudi,3,2,0.46296778279227097,3.270577361371745,idle,0.0
Thoothukudi,3,3,0.5960926990435141,2.8011897284997898,idle,0.0
Thoothukudi,3,4,0.5414889953288835,2.8932841405284577,idle,0.0
Thoothukudi,3,5,0.40388726982789325,2.8529059120197005,charge,0.1
Thoothukudi,3,6,0.5062143059463453,4.596901840264416,discharge,0.0
Thoothukudi,3,7,0.46588629820477523,5.486019081558162,discharge,0.0
Thoothukudi,3,8,0.5771046755254543,5.492942921728376,charge,0.1
Thoothukudi,3,9,0.6384794017186362,7.783756206657052,discharge,0.0
Thoothukudi,3,10,0.7239113339191945,8.488854937027574,idle,0.0
Thoothukudi,3,11,0.6624300926440336,7.827322849869853,idle,0.0
Thoothukudi,3,12,0.4758359159146752,5.225056254278842,idle,0.0
Thoothukudi,3,13,0.5281018296608986,5.32694150188867,discharge,0.0
Thoothukudi,3,14,0.4892184339853697,4.9403007351933494,discharge,0.0
Thoothukudi,3,15,0.41227124356066924,5.452744959319265,discharge,0.0
Thoothukudi,3,16,0.43318729240963644,4.839247056270659,idle,0.0
Thoothukudi,3,17,0.47742600731316986,4.641785913355745,charge,0.1
Thoothukudi,3,18,0.8179162466241333,8.084124396175671,discharge,0.0
Thoothukudi,3,19,0.7817251055279186,8.209097255402591,discharge,0.0
Thoothukudi,3,20,0.4019688667152811,4.566703005588793,discharge,0.0
Thoothukudi,3,21,0.5361221434124306,4.789099060223291,discharge,0.0
Thoothukudi,3,22,0.4627636001090937,4.920295126217939,discharge,0.0
Thoothukudi,3,23,0.4291194504898241,4.745346730052915,idle,0.0
Thoothukudi,4,0,0.4243326386782049,3.4603132506298095,idle,0.0
Thoothukudi,4,1,0.41990724119806516,2.9626735811421736,discharge,0.0
Thoothukudi,4,2,0.4410933496617907,3.271320250059119,idle,0.0
Thoothukudi,4,3,0.45442562377332074,3.1919511527611846,idle,0.0
Thoothukudi,4,4,0.5860728505424306,2.9252943244400695,idle,0.0
Thoothukudi,4,5,0.4678631056506875,3.299927431031953,charge,0.1
Thoothukudi,4,6,0.5567308587524717,5.239254101578414,discharge,0.0
Thoothukudi,4,7,0.5731422052835434,5.2184263539786535,discharge,0.0
Thoothukudi,4,8,0.5359829879263429,5.218603442354842,charge,0.1
Thoothukudi,4,9,0.789005521327299,7.906485129178524,discharge,0.0
Thoothukudi,4,10,0.7516550848604873,8.84823662350928,idle,0.0
Thoothukudi,4,11,0.730098899415091,8.434486362976472,discharge,0.0
Thoothukudi,4,12,0.5102301352713928,4.889017837398508,idle,0.0
Thoothukudi,4,13,0.5155844625654727,4.823846393127317,discharge,0.0
Thoothukudi,4,14,0.5642590382624091,5.34429795238696,idle,0.0
Thoothukudi,4,15,0.46131481409290126,4.795693356094476,discharge,0.0
Thoothukudi,4,16,0.42305497295553773,4.565085421485133,idle,0.0
Thoothukudi,4,17,0.5213602406257217,4.719249145484076,charge,0.1
Thoothukudi,4,18,0.6433338206233514,8.40737832882469,discharge,0.0
Thoothukudi,4,19,0.8176200107054731,8.911420609669518,idle,0.0
Thoothukudi,4,20,0.5269290984021944,5.38125029892184,discharge,0.0
Thoothukudi,4,21,0.48831049515837655,4.64616811036267,idle,0.0
Thoothukudi,4,22,0.4731971255208263,5.477480077670267,discharge,0.0
Thoothukudi,4,23,0.5296872615685804,4.603395749677111,discharge,0.0
Thoothukudi,5,0,0.7182711463667076,3.0641580688981884,idle,0.0
Thoothukudi,5,1,0.5339950249401397,3.2527998487711005,discharge,0.0
Thoothukudi,5,2,0.5364536479658376,3.4929424165406533,discharge,0.0
Thoothukudi,5,3,0.7131064804806516,3.1747480698735293,idle,0.0
Thoothukudi,5,4,0.6020925290136513,3.3693565195410935,idle,0.0
Thoothukudi,5,5,0.5086510923662301,3.3234801633702937,charge,0.1
Thoothukudi,5,6,0.6306080893369947,5.349554297050741,discharge,0.0
Thoothukudi,5,7,0.5774217058487842,4.66538020809956,discharge,0.0
Thoothukudi,5,8,0.48009929340792934,5.098753380437418,charge,0.1
Thoothukudi,5,9,0.7096435629765534,7.902130917320856,discharge,0.0
Thoothukudi,5,10,0.7275322553663855,7.907961652672795,discharge,0.0
Thoothukudi,5,11,0.7643296761510103,8.393763126504673,discharge,0.0
Thoothukudi,5,12,0.4814411608122495,5.289735327607788,idle,0.0
Thoothukudi,5,13,0.5142688853213032,5.042325259137335,discharge,0.0
Thoothukudi,5,14,0.5148684174040958,5.015683760690748,idle,0.0
Thoothukudi,5,15,0.5760702445280466,5.216677601744553,idle,0.0
Thoothukudi,5,16,0.41082421101144867,5.0296727283243605,idle,0.0
Thoothukudi,5,17,0.4134540770458818,5.439163883274378,charge,0.1
Thoothukudi,5,18,0.659487764802851,8.275090921912826,discharge,0.0
Thoothukudi,5,19,0.6678251637965575,8.072541606459668,idle,0.0
Thoothukudi,5,20,0.4325557424311768,5.054025399949691,discharge,0.0
Thoothukudi,5,21,0.61004537987666,4.763016227512921,discharge,0.0
Thoothukudi,5,22,0.6273153682958309,5.246380009847896,idle,0.0
Thoothukudi,5,23,0.6308656515898285,4.686231589332403,idle,0.0
Thoothukudi,6,0,0.6282739761506398,3.4523546560007587,idle,0.0
Thoothukudi,6,1,0.6517192555848522,3.2039067570513153,discharge,0.0
Thoothukudi,6,2,0.6595307047041634,2.897655679808217,idle,0.0
Thoothukudi,6,3,0.5760166358413834,3.3337880919964,idle,0.0
Thoothukudi,6,4,0.595395053552883,3.1674794237397443,idle,0.0
Thoothukudi,6,5,0.5604043292956272,2.9053358309369544,charge,0.1
Thoothukudi,6,6,0.6639604710252973,5.274272890913151,discharge,0.0
Thoothukudi,6,7,0.7198824012826611,5.372459710209872,discharge,0.0
Thoothukudi,6,8,0.6211272704245109,4.64353136745858,charge,0.1
Thoothukudi,6,9,0.614221208036149,8.282857537714875,discharge,0.0
Thoothukudi,6,10,0.820714662857676,8.573599417428536,idle,0.0
Thoothukudi,6,11,0.5994925222685236,8.551368386039906,discharge,0.0
Thoothukudi,6,12,0.5296641196169076,4.960305667142486,idle,0.0
Thoothukudi,6,13,0.4307168851159847,5.4888683305146255,idle,0.0
Thoothukudi,6,14,0.5127513881008245,5.320136541184911,idle,0.0
Thoothukudi,6,15,0.5417450946520712,4.98577819240168,idle,0.0
Thoothukudi,6,16,0.5910785172661048,4.711589035016301,discharge,0.0
Thoothukudi,6,17,0.5041999218343272,4.564500781371302,charge,0.1
Thoothukudi,6,18,0.6344655523946247,8.828405696580747,discharge,0.0
Thoothukudi,6,19,0.6671962761215015,7.716667913544693,discharge,0.0
Thoothukudi,6,20,0.5412798424912492,5.105252441033022,discharge,0.0
Thoothukudi,6,21,0.6812555530994961,5.082524354708986,discharge,0.0
Thoothukudi,6,22,0.5687643364223645,4.608956488990711,discharge,0.0
Thoothukudi,6,23,0.545443465286706,5.048053644605477,discharge,0.0
Thoothukudi,7,0,0.4233463279211397,3.4603989507186284,idle,0.0
Thoothukudi,7,1,0.48907875671409473,3.2090095000819723,discharge,0.0
Thoothukudi,7,2,0.5720584995872178,2.895917860441728,discharge,0.0
Thoothukudi,7,3,0.4543850269743006,3.154432449083934,idle,0.0
Thoothukudi,7,4,0.5886882559488076,3.3550180071325473,idle,0.0
Thoothukudi,7,5,0.5385762389125348,2.8188734556472568,charge,0.1
Thoothukudi,7,6,0.517373722807871,5.36074932127943,discharge,0.0
Thoothukudi,7,7,0.46519846869181336,5.345280626467997,discharge,0.0
Thoothukudi,7,8,0.5063717612672459,4.827192788958708,charge,0.1
Thoothukudi,7,9,0.7040256287466781,8.892817486263837,discharge,0.0
Thoothukudi,7,10,0.6118545723317993,8.879499963213883,idle,0.0
Thoothukudi,7,11,0.5775391244641387,8.745226754382916,discharge,0.0
Thoothukudi,7,12,0.42975335122275604,4.537001989389524,idle,0.0
Thoothukudi,7,13,0.42457847710994806,4.6696171425373025,idle,0.0
Thoothukudi,7,14,0.5426058313978224,5.18296613675517,idle,0.0
Thoothukudi,7,15,0.49805473750969753,4.704789040032867,discharge,0.0
Thoothukudi,7,16,0.4746073460704864,4.7639467865974385,idle,0.0
Thoothukudi,7,17,0.5465686146517168,4.663823018678051,charge,0.1
Thoothukudi,7,18,0.8330512696162048,8.592497629099066,discharge,0.0
Thoothukudi,7,19,0.6841898828967989,7.582731450429746,discharge,0.0
Thoothukudi,7,20,0.5888562677292304,4.868534800554609,discharge,0.0
Thoothukudi,7,21,0.5220876486663112,5.151037551035739,discharge,0.0
Thoothukudi,7,22,0.40529512475995466,5.2560337918866,discharge,0.0
Thoothukudi,7,23,0.5941229504382005,4.566697164867668,discharge,0.0
Thoothukudi,8,0,0.402207556642083,2.8047314826449923,idle,0.0
Thoothukudi,8,1,0.5522659462673499,3.2479135324471025,discharge,0.0
Thoothukudi,8,2,0.532831635836013,3.435023307514292,discharge,0.0
Thoothukudi,8,3,0.5942575782319297,3.0054747250633227,idle,0.0
Thoothukudi,8,4,0.5683067877244413,3.493626127410202,idle,0.0
Thoothukudi,8,5,0.5906438089329404,2.818762952108317,charge,0.1
Thoothukudi,8,6,0.4114016422073403,4.529600791994233,discharge,0.0
Thoothukudi,8,7,0.5705974210441619,4.750716023967548,discharge,0.0
Thoothukudi,8,8,0.5965283908169805,4.690751884257823,charge,0.1
Thoothukudi,8,9,0.5603693036711364,8.365658290954656,discharge,0.0
Thoothukudi,8,10,0.6643917503292472,7.77631204942908,idle,0.0
Thoothukudi,8,11,0.5999944985471526,8.614794229714253,discharge,0.0
Thoothukudi,8,12,0.5672644566427517,4.961514673036637,idle,0.0
Thoothukudi,8,13,0.5546026628774887,4.876421068997438,discharge,0.0
Thoothukudi,8,14,0.4562915981078247,4.9656052466913785,discharge,0.0
Thoothukudi,8,15,0.4225629796674533,4.641548000872797,discharge,0.0
Thoothukudi,8,16,0.508163884934023,5.254603236024984,discharge,0.0
Thoothukudi,8,17,0.4300656627314472,5.249271366282545,charge,0.1
Thoothukudi,8,18,0.7828923768869303,8.038508479415759,discharge,0.0
Thoothukudi,8,19,0.8328014779917028,8.357523008397045,idle,0.0
Thoothukudi,8,20,0.5614508679435595,5.316789936466062,discharge,0.0
Thoothukudi,8,21,0.41949001942896613,4.8898371825772,idle,0.0
Thoothukudi,8,22,0.5745145371640128,4.676969339391423,discharge,0.0
Thoothukudi,8,23,0.5069628596030468,4.568576699665888,discharge,0.0
Thoothukudi,9,0,0.4475832446729452,3.107326730424029,idle,0.0
Thoothukudi,9,1,0.5276082066607065,2.8347166429574604,discharge,0.0
Thoothukudi,9,2,0.4528186252693186,3.0443262701183156,idle,0.0
Thoothukudi,9,3,0.46120240511342986,2.8881131031644527,idle,0.0
Thoothukudi,9,4,0.5464719627431397,3.1614400740853745,idle,0.0
Thoothukudi,9,5,0.457497709645981,3.03949967999141,charge,0.1
Thoothukudi,9,6,0.4677084337578843,4.5533668552888376,discharge,0.0
Thoothukudi,9,7,0.4563843625345138,4.545187666393867,discharge,0.0
Thoothukudi,9,8,0.4110317961292006,5.228304218527225,charge,0.1
Thoothukudi,9,9,0.612790978056299,8.58915201806726,discharge,0.0
Thoothukudi,9,10,0.6519213859352428,8.18466650200336,idle,0.0
Thoothukudi,9,11,0.7379478742270942,7.887850254168273,idle,0.0
Thoothukudi,9,12,0.570738825174643,5.162657779858323,idle,0.0
Thoothukudi,9,13,0.4075623823916102,5.32725065194766,idle,0.0
Thoothukudi,9,14,0.4190888376097344,4.7604387502548935,discharge,0.0
Thoothukudi,9,15,0.4447645611262327,5.192547574405965,discharge,0.0
Thoothukudi,9,16,0.41606180896037726,5.163839616357009,idle,0.0
Thoothukudi,9,17,0.47808929138666206,4.798252586691664,charge,0.1
Thoothukudi,9,18,0.7167301015311719,8.638441209859174,discharge,0.0
Thoothukudi,9,19,0.6746753105871938,8.035576552318936,idle,0.0
Thoothukudi,9,20,0.5687461360002581,5.389735949123555,discharge,0.0
Thoothukudi,9,21,0.4268316087111532,5.040413937931225,idle,0.0
Thoothukudi,9,22,0.5425206709097066,4.612271861891765,discharge,0.0
Thoothukudi,9,23,0.5278205856997108,5.356199725802423,discharge,0.0
Thoothukudi,10,0,0.42060926098195606,3.457595250933158,idle,0.0
Thoothukudi,10,1,0.5575164014632504,3.4348519385123804,discharge,0.0
Thoothukudi,10,2,0.5842718261915365,3.4767155798531024,discharge,0.0
Thoothukudi,10,3,0.5400612078886494,3.1320364645331464,idle,0.0
Thoothukudi,10,4,0.459010950071201,3.07187230297906,discharge,0.0
Thoothukudi,10,5,0.46458938585628795,3.357243789407699,charge,0.1
Thoothukudi,10,6,0.5125009461803962,4.906204888035975,discharge,0.0
Thoothukudi,10,7,0.5357492088812489,4.73503295295581,discharge,0.0
Thoothukudi,10,8,0.5105610569786819,4.779354142456921,charge,0.1
Thoothukudi,10,9,0.6279849641190514,7.672167168199734,discharge,0.0
Thoothukudi,10,10,0.6768343237275382,7.51316207733484,idle,0.0
Thoothukudi,10,11,0.8392703510078295,7.64828643582921,idle,0.0
Thoothukudi,10,12,0.48245372439258255,5.000883909037762,idle,0.0
Thoothukudi,10,13,0.4116321624550402,5.136475245012087,idle,0.0
Thoothukudi,10,14,0.5832010069408986,4.7753820088038825,idle,0.0
Thoothukudi,10,15,0.5052825985135893,4.552241720046916,idle,0.0
Thoothukudi,10,16,0.45215022493757395,4.956522972684426,idle,0.0
Thoothukudi,10,17,0.574011320659796,5.200269363826121,charge,0.1
Thoothukudi,10,18,0.6015511477035965,8.620756016256856,discharge,0.0
Thoothukudi,10,19,0.6724647819658311,8.758035127052873,idle,0.0
Thoothukudi,10,20,0.5149157963300721,4.93128133801064,discharge,0.0
Thoothukudi,10,21,0.4697991273696061,4.851732778005625,idle,0.0
Thoothukudi,10,22,0.47391473326819455,4.980043488682674,discharge,0.0
Thoothukudi,10,23,0.5320566973279461,5.4705812374892595,discharge,0.0
Thoothukudi,11,0,0.4238342053605445,2.9052050056037686,idle,0.0
Thoothukudi,11,1,0.46359333439728917,2.901887256582182,discharge,0.0
Thoothukudi,11,2,0.5983361227359038,2.990653296960473,discharge,0.0
Thoothukudi,11,3,0.41782333150554063,3.483026026965637,idle,0.0
Thoothukudi,11,4,0.453082127868187,2.975805510155646,discharge,0.0
Thoothukudi,11,5,0.5006854810416228,3.43370485024492,charge,0.1
Thoothukudi,11,6,0.5801636503765484,5.314524411262338,discharge,0.0
Thoothukudi,11,7,0.5085242470686374,5.0094002059726845,discharge,0.0
Thoothukudi,11,8,0.4390867882336386,4.816707639891487,charge,0.1
Thoothukudi,11,9,0.6593888893039578,8.789891474827789,discharge,0.0
Thoothukudi,11,10,0.6792876243176211,7.9859199964998915,idle,0.0
Thoothukudi,11,11,0.6781168275007533,8.675236220153183,idle,0.0
Thoothukudi,11,12,0.55611950258964,5.1930601903466815,idle,0.0
Thoothukudi,11,13,0.47778231891119505,5.046482572015782,idle,0.0
Thoothukudi,11,14,0.5104044204961175,4.914469732884725,idle,0.0
Thoothukudi,11,15,0.4087752799373441,5.484965702315485,discharge,0.0
Thoothukudi,11,16,0.599436036378259,4.942748184778596,discharge,0.0
Thoothukudi,11,17,0.5302320519422008,4.509651215898192,charge,0.1
Thoothukudi,11,18,0.6276335795274721,8.862887845448578,discharge,0.0
Thoothukudi,11,19,0.5882372150401498,7.584561441802102,discharge,0.0
Thoothukudi,11,20,0.5291729753609542,4.824237431711418,discharge,0.0
Thoothukudi,11,21,0.5874439012288086,4.988470540243978,discharge,0.0
Thoothukudi,11,22,0.48790444042347897,5.429794247224867,discharge,0.0
Thoothukudi,11,23,0.47636425506491614,5.429791476330176,idle,0.0
Thoothukudi,12,0,0.5656170886115834,3.2043773099212816,discharge,0.0
Thoothukudi,12,1,0.6156426555483749,3.452439893114037,discharge,0.0
Thoothukudi,12,2,0.5139845105410943,3.137685126992414,discharge,0.0
Thoothukudi,12,3,0.5378853033708801,3.00583521896741,idle,0.0
Thoothukudi,12,4,0.6571405705136589,3.4978441446937047,idle,0.0
Thoothukudi,12,5,0.6614129451194656,2.8742090077846143,charge,0.1
Thoothukudi,12,6,0.5852235019706127,5.172025895893965,discharge,0.0
Thoothukudi,12,7,0.600485154385097,4.957018303672693,idle,0.0
Thoothukudi,12,8,0.49652432380957284,4.981109048171396,charge,0.1
Thoothukudi,12,9,0.6663985907329575,8.791051688559321,discharge,0.0
Thoothukudi,12,10,0.7301569142018843,8.780566872168862,idle,0.0
Thoothukudi,12,11,0.5857351450371227,8.217280922044152,discharge,0.0
Thoothukudi,12,12,0.5879007239385878,5.1580888538458405,idle,0.0
Thoothukudi,12,13,0.553046025957172,5.419494118686005,discharge,0.0
Thoothukudi,12,14,0.5056989400234871,4.639696476737657,idle,0.0
Thoothukudi,12,15,0.592288856943142,5.404010237527457,idle,0.0
Thoothukudi,12,16,0.4021973238656931,5.438162125150303,idle,0.0
Thoothukudi,12,17,0.5271003676767755,4.5171940442761915,charge,0.1
Thoothukudi,12,18,0.6875799742497624,8.463561234039638,discharge,0.0
Thoothukudi,12,19,0.659641715247803,8.866388271052458,idle,0.0
Thoothukudi,12,20,0.5575865027694615,5.459386059009027,discharge,0.0
Thoothukudi,12,21,0.6805234516318557,5.215131608874961,discharge,0.0
Thoothukudi,12,22,0.489561863004523,4.841690546938676,discharge,0.0
Thoothukudi,12,23,0.617140187379111,5.40588191812372,idle,0.0
Thoothukudi,13,0,0.644239818181747,3.2777837460246233,idle,0.0
Thoothukudi,13,1,0.7037740949969714,3.1590996189209246,idle,0.0
Thoothukudi,13,2,0.5330293628657746,3.021210576606185,discharge,0.0
Thoothukudi,13,3,0.5365076809671864,2.8420749572878075,idle,0.0
Thoothukudi,13,4,0.6084470680093923,2.829645729742387,idle,0.0
Thoothukudi,13,5,0.7075441287646373,3.2400145591000356,charge,0.1
Thoothukudi,13,6,0.649848151668787,5.395797373875693,discharge,0.0
Thoothukudi,13,7,0.5392876052749492,4.830203692953493,discharge,0.0
Thoothukudi,13,8,0.6515734233932977,4.709044943775369,charge,0.1
Thoothukudi,13,9,0.8094890609006417,7.755250729823714,discharge,0.0
Thoothukudi,13,10,0.6782958447922312,8.989482289936891,idle,0.0
Thoothukudi,13,11,0.7815402398064082,8.36160032887791,discharge,0.0
Thoothukudi,13,12,0.5961446868267004,5.304644357099705,idle,0.0
Thoothukudi,13,13,0.4956757509085284,4.841498364984045,idle,0.0
Thoothukudi,13,14,0.5480886343823703,5.090969911930436,idle,0.0
Thoothukudi,13,15,0.568318361975573,4.976071824508333,idle,0.0
Thoothukudi,13,16,0.5086485216823469,4.76246006313963,discharge,0.0
Thoothukudi,13,17,0.5925513144224799,5.377193470297702,charge,0.1
Thoothukudi,13,18,0.7380675871008849,8.935824967214344,discharge,0.0
Thoothukudi,13,19,0.8296272691138981,8.625069109122851,idle,0.0
Thoothukudi,13,20,0.4040840844953126,5.3076510588711905,discharge,0.0
Thoothukudi,13,21,0.7190052587037675,4.901595841361238,discharge,0.0
Thoothukudi,13,22,0.580782452241025,5.169685507230016,discharge,0.0
Thoothukudi,13,23,0.6053916068438014,4.798186477758921,idle,0.0
Thoothukudi,14,0,0.4547510565094882,2.97532998648995,idle,0.0
Thoothukudi,14,1,0.54747997898254,2.987307142536343,discharge,0.0
Thoothukudi,14,2,0.48909282184685376,2.972686677020446,idle,0.0
Thoothukudi,14,3,0.47056916433105417,3.098959285332807,idle,0.0
Thoothukudi,14,4,0.5661835860010712,3.0365067456466193,idle,0.0
Thoothukudi,14,5,0.5810107299110566,3.014434000094735,charge,0.1
Thoothukudi,14,6,0.5525261418348889,4.930537477666436,discharge,0.0
Thoothukudi,14,7,0.48766836350656173,5.09357936140698,discharge,0.0
Thoothukudi,14,8,0.5978649701381529,4.525409024895963,charge,0.1
Thoothukudi,14,9,0.58998057639651,8.353039994409768,discharge,0.0
Thoothukudi,14,10,0.7453793734192259,7.95140887189279,discharge,0.0
Thoothukudi,14,11,0.7275958015738143,8.131224235471098,discharge,0.0
Thoothukudi,14,12,0.5752895249770926,5.2648184726163025,idle,0.0
Thoothukudi,14,13,0.4412817404499539,4.647030940415732,idle,0.0
Thoothukudi,14,14,0.4868474164732114,4.665145171661133,discharge,0.0
Thoothukudi,14,15,0.524884427044753,5.080586614336686,idle,0.0
Thoothukudi,14,16,0.4988899892824722,4.834374336177696,idle,0.0
Thoothukudi,14,17,0.5265654103151032,5.195652139843609,charge,0.1
Thoothukudi,14,18,0.5666990181930339,8.381894582387796,discharge,0.0
Thoothukudi,14,19,0.7980524079180994,8.785915551537691,discharge,0.0
Thoothukudi,14,20,0.5031741451544278,5.364364059843697,discharge,0.0
Thoothukudi,14,21,0.43440770472100204,4.934669393097417,idle,0.0
Thoothukudi,14,22,0.512161206584689,5.368206380818044,discharge,0.0
Thoothukudi,14,23,0.401456621471682,4.696088892354586,idle,0.0
Thoothukudi,15,0,0.5591446428368515,2.8132377383151996,discharge,0.0
Thoothukudi,15,1,0.4560964905882731,2.9012231973536315,discharge,0.0
Thoothukudi,15,2,0.45022707116796,3.271528127461506,idle,0.0
Thoothukudi,15,3,0.5267317237417191,3.232104486877926,idle,0.0
Thoothukudi,15,4,0.5914352466487816,3.163979287004139,idle,0.0
Thoothukudi,15,5,0.4897450654893734,3.081371972751972,charge,0.1
Thoothukudi,15,6,0.4046591175134518,4.90577609944882,discharge,0.0
Thoothukudi,15,7,0.4221579442882567,5.431511685606239,discharge,0.0
Thoothukudi,15,8,0.49427158516580655,4.507023034787161,charge,0.1
Thoothukudi,15,9,0.6789260083524915,7.5082288433815005,discharge,0.0
Thoothukudi,15,10,0.6754979520211509,8.230226928682452,idle,0.0
Thoothukudi,15,11,0.790908401911656,7.743828832095673,idle,0.0
Thoothukudi,15,12,0.43166563440287714,4.627328327543861,idle,0.0
Thoothukudi,15,13,0.5044271813086809,5.026848935722698,discharge,0.0
Thoothukudi,15,14,0.5800097991813842,4.956942451229376,idle,0.0
Thoothukudi,15,15,0.493531325476366,4.598014389197665,discharge,0.0
Thoothukudi,15,16,0.44918658333048295,5.015011713705817,idle,0.0
Thoothukudi,15,17,0.47584348140606303,4.8463808732497995,charge,0.1
Thoothukudi,15,18,0.6451191237932294,8.019835826965062,discharge,0.0
Thoothukudi,15,19,0.7958525862312013,7.6373810738733745,idle,0.0
