district,day,hour,load,price
Salem,10,11,0.5120944740007934,4.900328225395967
Salem,10,12,0.5778466969620959,5.18847292056422
Salem,10,13,0.417190576381136,5.470670793929509
Salem,10,14,0.5129081169076138,5.402054773880977
Salem,10,15,0.5799633301050624,4.722657148278423
Salem,10,16,0.4672088330924626,4.831607607699832
Salem,10,17,0.5148845807821272,5.138100683527913
Salem,10,18,0.5583133794347916,8.629709058050924
Salem,10,19,0.5376317882459097,8.511887121657296
Salem,10,20,0.5092394341047636,7.720732544589809
Salem,10,21,0.520379108979067,4.529716203270052
Salem,10,22,0.4690768358982994,5.478817298971564
Salem,10,23,0.5338240799935129,4.820160560687942
Salem,11,0,0.4237523233746906,3.1262192840155367
Salem,11,1,0.4516199824177728,3.256268527418442
Salem,11,2,0.5445030298563965,2.8576405010947195
Salem,11,3,0.5780995636940423,2.9150862977621808
Salem,11,4,0.49353969788609287,3.024718816020592
Salem,11,5,0.5649250486272317,3.46637705726786
Salem,11,6,0.4943398096497526,4.692208489747081
Salem,11,7,0.4575875684966576,5.08533481607891
Salem,11,8,0.4989205529730437,5.4950014419725735
Salem,11,9,0.5866687676768252,7.590392142713641
Salem,11,10,0.5297041854472114,8.64964056292042
Salem,11,11,0.455069703512856,5.019341989423339
Salem,11,12,0.5469282542727827,4.821936632976072
Salem,11,13,0.42335684106673294,4.889637606519804
Salem,11,14,0.467585887225572,4.984159472913298
Salem,11,15,0.4498249795429441,4.960420722517104
Salem,11,16,0.5473263337021501,4.767503513972131
Salem,11,17,0.4242360835755458,4.718236419225106
Salem,11,18,0.6292069211270024,7.976449929804746
Salem,11,19,0.6143644796294591,7.787742789410883
Salem,11,20,0.5034932974373817,8.629580656058465
Salem,11,21,0.5422834737649378,4.8831234361340226
Salem,11,22,0.4898041835117675,5.31574996980715
Salem,11,23,0.5078031879606522,4.573645585356642
Salem,12,0,0.6738884965424693,3.301129078359948
Salem,12,1,0.5920992103264189,3.1483392042704565
Salem,12,2,0.5148643166180401,3.303433606352258
Salem,12,3,0.5508500042249734,3.22997922627748
Salem,12,4,0.5753858216083239,3.2729183643180404
Salem,12,5,0.5452082577170779,2.9045116493844865
Salem,12,6,0.6008140280519574,4.546411892746281
Salem,12,7,0.4980082392802662,5.1090983721744925
Salem,12,8,0.6586919313528297,4.952732352968061
Salem,12,9,0.6502511840519049,8.450704375632265
Salem,12,10,0.48288369924662444,7.944885543744001
Salem,12,11,0.4052342776271679,5.254448186931745
Salem,12,12,0.5851812293345761,4.891688069197998
Salem,12,13,0.5862327577657243,4.6862463777015355
Salem,12,14,0.5892661583194507,4.563268041289572
Salem,12,15,0.4612220278583469,4.855798227371856
Salem,12,16,0.5323063888165475,4.9034392488327905
Salem,12,17,0.5492508196216065,4.907687241243858
Salem,12,18,0.6591606767613649,8.751435977694735
Salem,12,19,0.6876072393862842,8.509061923863335
Salem,12,20,0.5213585423687306,8.45492962313636
Salem,12,21,0.5745463427479159,4.760577000649793
Salem,12,22,0.6342808874062099,4.717776883280785
Salem,12,23,0.6026350658242108,5.024368468077556
Salem,13,0,0.6439015345559542,3.0925668214153297
Salem,13,1,0.4836528109014797,3.3241033160247686
Salem,13,2,0.5227783286179053,3.3708951306727046
Salem,13,3,0.6460799218225062,2.8995047014334383
Salem,13,4,0.649454426519643,2.964836652441143
Salem,13,5,0.6011415029090393,2.899963235739712
Salem,13,6,0.5604957952201296,5.096142286882365
Salem,13,7,0.5939463072314524,4.861351330033184
Salem,13,8,0.7109683338211908,5.319993042874763
Salem,13,9,0.598581462820137,8.624274657004882
Salem,13,10,0.6319811983639428,8.950274960875221
Salem,13,11,0.5040616884962699,4.899539486772655
Salem,13,12,0.5751090985489976,5.1182710054706675
Salem,13,13,0.4886784645239463,4.7362073526407436
Salem,13,14,0.4784391342674418,5.236706461110933
Salem,13,15,0.45220453269417415,4.603324091375559
Salem,13,16,0.45160568928694905,5.34036303700507
Salem,13,17,0.5753853275163907,4.764025384416078
Salem,13,18,0.5507259657210406,8.059416631466899
Salem,13,19,0.6129662161420723,8.255239943242653
Salem,13,20,0.5187178397709055,7.698630237881197
Salem,13,21,0.6164796138786286,5.343248641804934
Salem,13,22,0.5389161307612573,5.244510145908728
Salem,13,23,0.5547703307880184,4.7930646268816455
Salem,14,0,0.5931548723170329,3.2209101819037618
Salem,14,1,0.40645968897263113,3.275318525045379
Salem,14,2,0.4659538109221585,2.912875062167046
Salem,14,3,0.4358027122438275,2.9205352238507745
Salem,14,4,0.5356865295982488,3.3719736263262248
Salem,14,5,0.42020719764465675,3.051202622472179
Salem,14,6,0.5272613669224325,4.8078457351392405
Salem,14,7,0.45368137148955556,5.181215358322371
Salem,14,8,0.5676980538882753,4.644488372543562
Salem,14,9,0.6823311721978923,7.619898614674243
Salem,14,10,0.48748659839344194,7.922554019374291
Salem,14,11,0.4716901276049455,4.526533368840677
Salem,14,12,0.5903637375279043,4.883790213312842
Salem,14,13,0.58931475509421,4.825830135573532
Salem,14,14,0.50968491798208,4.7339104497884374
Salem,14,15,0.5551318338054861,4.754202712439597
Salem,14,16,0.5154808931840172,5.39504426664548
Salem,14,17,0.5009913402233117,4.655035139016171
Salem,14,18,0.6405088234479092,7.860105247467487
Salem,14,19,0.6309307786558919,7.7900924712522235
Salem,14,20,0.4930056479139276,7.718465402428812
Salem,14,21,0.5859583734183077,4.625319458607243
Salem,14,22,0.569639893545016,5.465518845509341
Salem,14,23,0.5527249887720457,5.3519239882030325
Salem,15,0,0.41122365818124684,3.3192907984164215
Salem,15,1,0.47488786051130233,2.9838561503382115
Salem,15,2,0.42855437267436536,2.952596996037733
Salem,15,3,0.527375834640984,3.3508271238790406
Salem,15,4,0.5623278769959146,2.9088230926416605
Salem,15,5,0.5563310241370147,2.816086187230764
Salem,15,6,0.40881311676349685,5.058771378171745
Salem,15,7,0.43744541170660955,5.012907033305355
Salem,15,8,0.41482625304990434,4.638367213135336
Salem,15,9,0.5647687487271528,7.6044030627424455
Salem,15,10,0.5511771869093111,7.9669433539949
Salem,15,11,0.4413443211505006,4.522570130489136
Salem,15,12,0.5957244801709618,5.233441545475399
Salem,15,13,0.5100159513763365,5.462088868624715
Salem,15,14,0.4753918019207733,5.156154310503072
Salem,15,15,0.5608417423227855,5.459462021237669
Salem,15,16,0.5021018296542487,5.327461424220671
Salem,15,17,0.5724602975716931,5.455005002456812
Salem,15,18,0.5915502343187868,8.540463621672972
Salem,15,19,0.6132460432409507,8.926648755342566
Salem,15,20,0.5153986247253931,8.696185388900375
Salem,15,21,0.4910156275525053,5.411535021464829
Salem,15,22,0.5944434892918646,4.649397583582278
Salem,15,23,0.47995372447239665,5.0318535429399
Salem,16,0,0.5816120106960315,3.265162708237134
Salem,16,1,0.4710607086876385,3.3851623158793065
Salem,16,2,0.5008108585240362,3.037275671941963
Salem,16,3,0.4562395077679705,2.961236480185735
Salem,16,4,0.410239815249248,3.0579467231225013
Salem,16,5,0.5223094416743695,3.486803518809176
Salem,16,6,0.5013280121593753,4.566371836522892
Salem,16,7,0.5532498522155568,5.277577046181034
Salem,16,8,0.5283207980946462,5.164126560130496
Salem,16,9,0.4810896037916974,7.5235440661991575
Salem,16,10,0.7193037188782118,8.246063327556147
Salem,16,11,0.4214956516089115,5.438240994993772
Salem,16,12,0.49849377823981406,4.531984000660708
Salem,16,13,0.4207739985672257,5.385985303265211
Salem,16,14,0.45104780395480765,5.229180978079385
Salem,16,15,0.5010391695207789,4.773901483246171
Salem,16,16,0.5833369076001413,4.544546214012475
Salem,16,17,0.5338502867480266,5.370414816183881
Salem,16,18,0.6282604078248512,7.925330265043818
Salem,16,19,0.6063306651237225,8.464241641768874
Salem,16,20,0.49099082837540226,8.440575901641754
Salem,16,21,0.5892004905633995,4.645439200216915
Salem,16,22,0.5876004218056964,5.337970559760755
Salem,16,23,0.5243416727759805,5.153319144966661
Salem,17,0,0.49957056810381584,2.8601435730430045
Salem,17,1,0.41819904137092173,2.9613290997807145
Salem,17,2,0.4410607430914797,3.092233735399216
Salem,17,3,0.4567463426923196,2.8962538645707827
Salem,17,4,0.4264702110129095,3.2066648251971843
Salem,17,5,0.5570550465478945,3.3095866332790402
Salem,17,6,0.5654594897012497,5.459516300518343
Salem,17,7,0.5338555977447152,4.716587024253303
Salem,17,8,0.43066694257016636,5.056914635108289
Salem,17,9,0.5640339553201983,8.335473267188403
Salem,17,10,0.5379921811704864,8.885309594434293
Salem,17,11,0.529839744622957,5.293089830718959
Salem,17,12,0.5634585142307216,5.028977141257039
Salem,17,13,0.44562029254268665,4.688083583240335
Salem,17,14,0.5306402344625931,5.344721391336538
Salem,17,15,0.5406660701139009,4.93583541900816
Salem,17,16,0.4949461654091227,5.128281579355725
Salem,17,17,0.5982226654362053,4.855437414588909
Salem,17,18,0.5096973906572626,8.922834382209661
Salem,17,19,0.5468604520988024,8.621774165656374
Salem,17,20,0.6330535512586883,8.765572741774946
Salem,17,21,0.4156944935777726,4.749657271035632
Salem,17,22,0.5172989212033722,4.574047640904391
Salem,17,23,0.4798980966984807,4.803864719742948
Salem,18,0,0.40914416396588793,3.0570051092847637
Salem,18,1,0.47258594729935866,3.0248562064397015
Salem,18,2,0.42350976744550833,3.1450569789309615
Salem,18,3,0.4645109575582761,3.421037763916663
Salem,18,4,0.49140391141559375,3.0999571460872453
Salem,18,5,0.4203684194046656,3.250232604682344
Salem,18,6,0.5851454824959625,4.960977530136662
Salem,18,7,0.4895407603409885,4.872067434731923
Salem,18,8,0.5538964879086032,4.629042820749593
Salem,18,9,0.6988448936261707,7.953157545234195
Salem,18,10,0.6925914145726774,8.435771659214828
Salem,18,11,0.526297524612162,5.397422594029335
Salem,18,12,0.5518261176773782,4.552186440122176
Salem,18,13,0.562496265641003,5.36239979396557
Salem,18,14,0.4938470488410324,5.183798798255408
Salem,18,15,0.4183077042956509,4.904184706007322
Salem,18,16,0.5633210715481414,5.305901888290224
Salem,18,17,0.4781142346674303,5.284772277779408
Salem,18,18,0.7017228954582689,8.31033657201113
Salem,18,19,0.5772082797805868,8.96755971291989
Salem,18,20,0.5142999536281209,8.166308365559216
Salem,18,21,0.5106543254098738,4.982343859981503
Salem,18,22,0.4030013234304399,4.807298106205412
Salem,18,23,0.4553234459952719,5.475816306057761
Salem,19,0,0.6310062193197993,2.883455321271397
Salem,19,1,0.5014901443026211,2.922043779359617
Salem,19,2,0.5522693843258505,3.3928660153850396
Salem,19,3,0.705875226608137,2.9820252671327294
Salem,19,4,0.5882279213876707,3.3835311484272963
Salem,19,5,0.5556661620381724,2.909398358984285
Salem,19,6,0.48159270618679634,4.682124214743859
Salem,19,7,0.6148622390683217,5.420476655817248
Salem,19,8,0.7190857602984405,5.49383035797082
Salem,19,9,0.6361033898102877,7.753423299653416
Salem,19,10,0.5557573418476062,7.509016845876064
Salem,19,11,0.48920612030145694,5.195408174930614
Salem,19,12,0.4153691475357926,5.1083164963664665
Salem,19,13,0.597184055859779,4.7687964894568555
Salem,19,14,0.5864750337369987,5.364005086251323
Salem,19,15,0.4229768858011868,5.306148568135464
Salem,19,16,0.48535763738960347,4.792670665057597
Salem,19,17,0.5356050892594398,4.53879421195933
Salem,19,18,0.6420443131654495,7.954936304196413
Salem,19,19,0.5834020016455678,8.90810742977122
Salem,19,20,0.49517989040560545,8.602854507282766
Salem,19,21,0.6003308518838303,4.661078124674205
Salem,19,22,0.5770625012710267,4.899476099927321
Salem,19,23,0.7042894626376839,5.481650942903088
Salem,20,0,0.4854760744606731,3.4680928652665055
Salem,20,1,0.6484977428121395,3.3383124697955244
Salem,20,2,0.6361326830392672,2.9882942317607624
Salem,20,3,0.6574348272785534,3.431155127397747
Salem,20,4,0.6073786516854681,3.2691174191293113
Salem,20,5,0.6721708971552237,2.9383193619607844
Salem,20,6,0.5135762079705951,5.284755163373617
Salem,20,7,0.4811893277994138,4.977019544439008
Salem,20,8,0.6561775528174498,4.744206118732521
Salem,20,9,0.6464063815369253,8.30304170455075
Salem,20,10,0.5972986074869643,7.568853536009148
Salem,20,11,0.41942752558961494,4.75454272236292
Salem,20,12,0.4888277838416814,4.659841907444374
Salem,20,13,0.5092016827999588,4.864148595214009
Salem,20,14,0.402320744218619,5.377036911920136
Salem,20,15,0.4166936983556467,5.413719732777246
Salem,20,16,0.4320964297500507,4.701886032764209
Salem,20,17,0.5757446967194684,5.095947617197588
Salem,20,18,0.7104000912152034,8.312691481441119
Salem,20,19,0.5303129474003465,8.301496791628491
Salem,20,20,0.5258862883957351,7.525832939777981
Salem,20,21,0.6688459642575849,5.452125488442205
Salem,20,22,0.4976473775697803,5.233529737383707
Salem,20,23,0.49797922554068336,4.945093286514587
Salem,21,0,0.40770387019702375,3.0849733649498736
Salem,21,1,0.5899357706489929,2.8707473054239103
Salem,21,2,0.4518595328280304,3.17226853306144
Salem,21,3,0.48921210243661795,3.311253193535977
Salem,21,4,0.5661745026223615,2.986828553902028
Salem,21,5,0.44556338711297017,3.033156590351268
Salem,21,6,0.5706020471527969,5.048271808568156
Salem,21,7,0.44009017218443885,5.2574020850091046
Salem,21,8,0.5306635548248119,4.7236338138745815
Salem,21,9,0.7143209622007727,8.669773562389313
Salem,21,10,0.6601092344209878,8.591983724088163
Salem,21,11,0.5143733199903621,4.514610587354637
Salem,21,12,0.5351043493647822,5.075031256432429
Salem,21,13,0.590421667752371,5.252231142586528
Salem,21,14,0.451409997802094,5.461306734546507
Salem,21,15,0.4066665959703345,5.025370602640543
Salem,21,16,0.5900895454073236,4.94878930386265
Salem,21,17,0.4615406861629305,5.117392750828465
Salem,21,18,0.558700635164087,8.973315694812669
Salem,21,19,0.6401230512915669,7.622191945103756
Salem,21,20,0.5674058067723687,7.873332259593131
Salem,21,21,0.5768818723246314,4.556701036639295
Salem,21,22,0.4522683836925699,4.6767768419428215
Salem,21,23,0.45649977316930124,5.429216742857322
Salem,22,0,0.5879074724529532,3.2397320168799477
Salem,22,1,0.5086810120868609,2.90053401809695
Salem,22,2,0.530826132566557,3.107074925610931
Salem,22,3,0.5752452854842014,3.3584575612991245
Salem,22,4,0.43198310694949843,3.042138246541707
Salem,22,5,0.4777311002359003,3.3253953447514975
Salem,22,6,0.5704044075332344,5.184500810996615
Salem,22,7,0.5920549717908333,4.784086720378801
Salem,22,8,0.5654257739158672,4.829483554568494
Salem,22,9,0.5642193903297007,8.815235678640494
Salem,22,10,0.4837823590074988,8.608894594092416
Salem,22,11,0.48272613874906184,4.574371619977498
Salem,22,12,0.5712126276261493,5.071922562369227
Salem,22,13,0.4056284202923669,5.33191588191369
Salem,22,14,0.5483776315800957,4.770894706861415
Salem,22,15,0.41354799608008636,4.709194481102223
Salem,22,16,0.5665852967039626,5.115817570951097
Salem,22,17,0.5745751994203708,5.434572787581279
Salem,22,18,0.7169656409955082,8.409425622550813
Salem,22,19,0.6816279053098774,8.177269830235515
Salem,22,20,0.6628964095702197,8.0436418702753
Salem,22,21,0.478543667079999,5.187946818497524
Salem,22,22,0.5814663161840651,4.776592455035123
Salem,22,23,0.430217065934935,4.618450888645671
Salem,23,0,0.453329379257987,3.4865395162742048
Salem,23,1,0.5516311001930523,2.8575592980314455
Salem,23,2,0.5335007608019144,3.284037280601698
Salem,23,3,0.5710609234147697,3.0492072862074204
